,local_date,hours,jobcode_1,jobcode_2,activity,billable,class,service item
354,2019-04-09,0.25,Rest Break,,,,,
355,2019-04-09,2.17,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
356,2019-04-10,3.67,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
357,2019-04-10,0.25,Lunch Break,,,,,
358,2019-04-10,3.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
359,2019-04-10,0.25,Lunch Break,,,,,
360,2019-04-10,0.42,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
361,2019-04-11,2.92,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
362,2019-04-11,0.5,Lunch Break,,,,,
363,2019-04-11,1.92,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
364,2019-04-11,0.25,Rest Break,,,,,
365,2019-04-11,0.92,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
366,2019-04-11,0.25,Rest Break,,,,,
367,2019-04-11,1.08,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
368,2019-04-11,0.58,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
369,2019-04-12,1.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
370,2019-04-12,2.17,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
371,2019-04-12,0.5,Lunch Break,,,,,
372,2019-04-12,3.75,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
373,2019-04-15,2.83,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
374,2019-04-15,0.5,Lunch Break,,,,,
375,2019-04-15,3.92,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
376,2019-04-15,0.08,Rest Break,,,,,
377,2019-04-15,0.67,Gabel Energy,,Gabel: Misc,No,Nonresidential,Overhead
378,2019-04-16,2.83,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
379,2019-04-16,0.92,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
380,2019-04-16,0.5,Lunch Break,,,,,
381,2019-04-16,0.75,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
382,2019-04-16,0.25,Rest Break,,,,,
383,2019-04-16,1.33,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
384,2019-04-16,0.08,Rest Break,,,,,
385,2019-04-16,1.33,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
386,2019-04-17,0.5,Lunch Break,,,,,
387,2019-04-17,3.58,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
388,2019-04-17,2.42,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
389,2019-04-17,0.25,Rest Break,,,,,
390,2019-04-17,0.92,Gabel Energy,,Gabel: Special Projects,No,Nonresidential,Overhead
391,2019-04-18,2.92,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
392,2019-04-18,0.5,Lunch Break,,,,,
393,2019-04-18,0.25,Rest Break,,,,,
394,2019-04-18,0.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
395,2019-04-18,2.08,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
396,2019-04-18,0.25,Rest Break,,,,,
397,2019-04-18,0.67,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
398,2019-04-19,0.58,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
399,2019-04-19,1.92,Gabel Energy,,Gabel: Office Management,No,Nonresidential,Overhead
400,2019-04-19,0.5,Lunch Break,,,,,
401,2019-04-19,1.67,Gabel Energy,,Gabel: Meeting,No,Nonresidential,Overhead
402,2019-04-19,0.17,Rest Break,,,,,
403,2019-04-19,2.67,Gabel Energy,,Gabel: Misc,No,Nonresidential,Overhead
404,2019-04-22,2.83,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
405,2019-04-22,0.5,Lunch Break,,,,,
406,2019-04-22,0.92,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
407,2019-04-22,2.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
408,2019-04-22,0.25,Rest Break,,,,,
409,2019-04-22,1.5,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
410,2019-04-23,2.42,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
411,2019-04-23,0.5,Lunch Break,,,,,
412,2019-04-23,6.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
413,2019-04-24,8.0,PTO,,,,,
414,2019-04-25,8.0,PTO,,,,,
415,2019-04-26,8.0,PTO,,,,,
416,2019-04-29,2.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
417,2019-04-29,0.5,Lunch Break,,,,,
418,2019-04-29,0.5,Rest Break,,,,,
419,2019-04-29,4.33,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
420,2019-04-30,2.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
421,2019-04-30,0.5,Lunch Break,,,,,
422,2019-04-30,5.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
423,2019-05-01,0.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
424,2019-05-01,2.0,Gabel Energy,,Gabel: Office Management,No,Nonresidential,Overhead
425,2019-05-01,0.33,Lunch Break,,,,,
426,2019-05-01,0.5,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
427,2019-05-01,1.92,Gabel Energy,,Gabel: Special Projects,No,Residential,Overhead
428,2019-05-01,0.17,Lunch Break,,,,,
429,2019-05-01,0.08,Rest Break,,,,,
430,2019-05-01,0.5,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
431,2019-05-01,1.42,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
432,2019-05-01,1.5,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
433,2019-05-02,3.42,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
434,2019-05-02,0.5,Lunch Break,,,,,
435,2019-05-02,1.92,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
436,2019-05-02,0.25,Rest Break,,,,,
437,2019-05-02,0.08,Rest Break,,,,,
438,2019-05-02,1.33,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
439,2019-05-02,0.25,Rest Break,,,,,
440,2019-05-02,0.08,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
441,2019-05-03,1.33,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
442,2019-05-03,0.83,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
443,2019-05-03,0.5,Lunch Break,,,,,
444,2019-05-03,0.42,Rest Break,,,,,
445,2019-05-03,4.42,Gabel Energy,,Gabel: Special Projects,No,Residential,Overhead
446,2019-05-06,1.75,Gabel Energy,,Gabel: Special Projects,No,Residential,Overhead
447,2019-05-06,0.42,Lunch Break,,,,,
448,2019-05-06,5.33,Gabel Energy,,Gabel: Special Projects,No,Residential,Overhead
449,2019-05-07,0.75,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
450,2019-05-07,2.17,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
451,2019-05-07,0.5,Lunch Break,,,,,
452,2019-05-07,0.5,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
453,2019-05-07,0.83,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
454,2019-05-07,3.75,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
455,2019-05-08,1.67,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
456,2019-05-08,0.25,Rest Break,,,,,
457,2019-05-08,0.83,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
458,2019-05-08,0.5,Lunch Break,,,,,
459,2019-05-08,3.33,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
460,2019-05-09,2.58,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
461,2019-05-09,0.58,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
462,2019-05-09,0.5,Lunch Break,,,,,
463,2019-05-09,3.5,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
464,2019-05-10,1.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
465,2019-05-10,1.75,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
466,2019-05-10,0.5,Lunch Break,,,,,
467,2019-05-10,0.5,Rest Break,,,,,
468,2019-05-10,4.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
469,2019-05-13,4.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
470,2019-05-13,0.5,Lunch Break,,,,,
471,2019-05-13,3.83,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
472,2019-05-14,2.92,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
473,2019-05-14,0.5,Lunch Break,,,,,
474,2019-05-14,4.08,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
475,2019-05-15,3.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
476,2019-05-15,0.5,Lunch Break,,,,,
477,2019-05-15,5.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
478,2019-05-16,2.83,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
479,2019-05-16,0.5,Lunch Break,,,,,
480,2019-05-16,2.17,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
481,2019-05-16,0.25,Rest Break,,,,,
482,2019-05-16,1.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
483,2019-05-16,0.25,Rest Break,,,,,
484,2019-05-16,1.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
485,2019-05-17,1.75,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
486,2019-05-17,1.58,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
487,2019-05-17,0.5,Lunch Break,,,,,
488,2019-05-17,0.25,Rest Break,,,,,
489,2019-05-17,2.5,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
490,2019-05-17,0.67,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
491,2019-05-20,1.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
492,2019-05-20,1.33,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
493,2019-05-20,0.5,Lunch Break,,,,,
494,2019-05-20,0.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
495,2019-05-20,0.92,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
496,2019-05-20,0.25,Rest Break,,,,,
497,2019-05-20,2.92,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
498,2019-05-20,0.42,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
499,2019-05-21,1.58,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
500,2019-05-21,1.0,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
501,2019-05-21,0.5,Lunch Break,,,,,
502,2019-05-21,0.33,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
503,2019-05-21,0.25,Rest Break,,,,,
504,2019-05-21,3.08,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
505,2019-05-21,0.25,Rest Break,,,,,
506,2019-05-21,1.08,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
507,2019-05-22,0.75,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
508,2019-05-22,2.0,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
509,2019-05-22,0.67,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
510,2019-05-22,0.5,Lunch Break,,,,,
511,2019-05-22,0.5,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
512,2019-05-22,0.67,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
513,2019-05-22,1.0,Gabel Energy,,Gabel: Email,No,Nonresidential,Overhead
514,2019-05-22,1.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31801: ""Other"" General (add Notes):",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
515,2019-05-22,0.25,Rest Break,,,,,
516,2019-05-22,0.25,Rest Break,,,,,
517,2019-05-22,0.5,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
518,2019-05-23,1.75,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
519,2019-05-23,1.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
520,2019-05-23,0.5,Lunch Break,,,,,
521,2019-05-23,0.17,Rest Break,,,,,
522,2019-05-23,2.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
523,2019-05-23,0.33,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
524,2019-05-23,0.83,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
525,2019-05-27,8.0,Holiday,,,,,
526,2019-05-28,0.75,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
527,2019-05-28,0.75,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
528,2019-05-28,0.67,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
529,2019-05-28,0.5,Lunch Break,,,,,
530,2019-05-28,0.42,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
531,2019-05-28,0.75,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
532,2019-05-28,0.17,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
533,2019-05-28,0.67,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
534,2019-05-28,1.08,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
535,2019-05-28,0.75,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
536,2019-05-28,0.25,Rest Break,,,,,
537,2019-05-28,1.42,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
538,2019-05-29,0.74,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
539,2019-05-29,2.26,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
540,2019-05-29,0.5,Lunch Break,,,,,
541,2019-05-29,1.5,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
542,2019-05-29,0.27,Gabel Energy,,Gabel: Meeting,No,Nonresidential,Overhead
543,2019-05-29,1.4,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
544,2019-05-29,0.33,Gabel Energy,,Gabel: Accounting,No,Nonresidential,Overhead
545,2019-05-29,0.25,Rest Break,,,,,
546,2019-05-29,0.75,Gabel Energy,,Gabel: Accounting,No,Residential,Overhead
547,2019-05-30,0.5,Gabel Energy,,Gabel: Email,No,Residential,Overhead
548,2019-05-30,1.42,Gabel Energy,,Gabel: Accounting,No,Residential,Overhead
549,2019-05-30,2.67,Gabel Energy,,Gabel: Accounting,No,Residential,Overhead
550,2019-05-30,0.5,Lunch Break,,,,,
551,2019-05-30,1.25,Gabel Energy,,Gabel: Special Projects,No,Residential,Overhead
552,2019-05-30,0.25,Rest Break,,,,,
553,2019-05-30,0.42,Gabel Energy,,Gabel: Special Projects,No,Residential,Overhead
554,2019-05-30,0.25,Rest Break,,,,,
555,2019-05-30,1.0,Gabel Energy,,Gabel: Special Projects,No,Residential,Overhead
556,2019-05-30,0.08,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
557,2019-05-31,0.83,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
558,2019-05-31,1.17,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
559,2019-05-31,0.5,Lunch Break,,,,,
560,2019-05-31,2.5,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
561,2019-05-31,0.17,Rest Break,,,,,
562,2019-05-31,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
563,2019-05-31,1.33,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
564,2019-06-03,0.42,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
565,2019-06-03,0.92,Gabel Energy,,Gabel: Accounting,No,Residential,Overhead
566,2019-06-03,0.5,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
567,2019-06-03,0.67,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
568,2019-06-03,0.58,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
569,2019-06-03,0.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
570,2019-06-03,0.5,Lunch Break,,,,,
571,2019-06-03,0.5,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
572,2019-06-03,0.5,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
573,2019-06-03,2.25,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
574,2019-06-03,0.25,Rest Break,,,,,
575,2019-06-03,0.67,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
576,2019-06-04,3.25,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
577,2019-06-04,0.5,Lunch Break,,,,,
578,2019-06-04,3.25,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
579,2019-06-04,0.17,Rest Break,,,,,
580,2019-06-04,0.83,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
581,2019-06-05,1.58,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
582,2019-06-05,0.25,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
583,2019-06-05,1.4,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
584,2019-06-05,0.35,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
585,2019-06-05,0.5,Lunch Break,,,,,
586,2019-06-05,1.33,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
587,2019-06-05,0.42,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
588,2019-06-05,0.25,Rest Break,,,,,
589,2019-06-05,0.25,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
590,2019-06-05,0.83,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
591,2019-06-05,0.25,Rest Break,,,,,
592,2019-06-05,0.75,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
593,2019-06-06,3.5,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
594,2019-06-06,0.5,Lunch Break,,,,,
595,2019-06-06,1.58,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
596,2019-06-06,0.33,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
597,2019-06-06,1.0,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
598,2019-06-06,0.08,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
599,2019-06-06,0.25,Rest Break,,,,,
600,2019-06-06,0.17,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
601,2019-06-06,0.58,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
602,2019-06-07,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
603,2019-06-07,0.82,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
604,2019-06-07,2.85,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
605,2019-06-07,0.5,Lunch Break,,,,,
606,2019-06-07,0.75,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
607,2019-06-07,0.5,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
608,2019-06-07,0.25,Rest Break,,,,,
609,2019-06-07,1.5,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
610,2019-06-07,1.0,Gabel Energy,,Gabel: Meeting,No,Nonresidential,Overhead
611,2019-06-07,0.17,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
612,2019-06-10,0.58,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
613,2019-06-10,1.17,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
614,2019-06-10,0.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
615,2019-06-10,1.83,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
616,2019-06-10,0.5,Lunch Break,,,,,
617,2019-06-10,0.17,Rest Break,,,,,
618,2019-06-10,0.58,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
619,2019-06-10,0.25,Gabel Energy,,Gabel: Meeting,No,Residential,Overhead
620,2019-06-10,1.33,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
621,2019-06-10,0.17,Rest Break,,,,,
622,2019-06-10,0.25,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
623,2019-06-10,0.75,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
624,2019-06-10,0.17,Rest Break,,,,,
625,2019-06-10,1.17,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
626,2019-06-11,0.67,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
627,2019-06-11,1.17,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
628,2019-06-11,1.17,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
629,2019-06-11,0.67,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
630,2019-06-11,0.5,Lunch Break,,,,,
631,2019-06-11,0.17,Rest Break,,,,,
632,2019-06-11,0.92,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
633,2019-06-11,2.83,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
634,2019-06-11,0.25,Rest Break,,,,,
635,2019-06-11,0.67,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
636,2019-06-11,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
637,2019-06-12,1.25,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
638,2019-06-12,1.59,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
639,2019-06-12,0.5,Lunch Break,,,,,
640,2019-06-12,0.75,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
641,2019-06-12,1.33,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
642,2019-06-12,0.25,Rest Break,,,,,
643,2019-06-12,0.25,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
644,2019-06-12,0.17,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
645,2019-06-12,1.08,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
646,2019-06-12,1.5,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
647,2019-06-12,0.25,Rest Break,,,,,
648,2019-06-12,0.25,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
649,2019-06-12,0.08,Gabel Energy,,Gabel: Misc,No,Residential,Overhead
650,2019-06-12,0.25,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
651,2019-06-13,0.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
652,2019-06-13,0.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
653,2019-06-13,0.33,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
654,2019-06-13,0.16,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
655,2019-06-13,2.26,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
656,2019-06-13,0.5,Lunch Break,,,,,
657,2019-06-13,0.75,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
658,2019-06-13,2.58,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
659,2019-06-13,0.42,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
660,2019-06-13,0.25,Rest Break,,,,,
661,2019-06-13,0.25,Rest Break,,,,,
662,2019-06-13,0.67,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
663,2019-06-14,0.16,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
664,2019-06-14,1.76,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
665,2019-06-14,2.42,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
666,2019-06-14,0.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
667,2019-06-14,0.5,Lunch Break,,,,,
668,2019-06-14,0.17,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
669,2019-06-14,1.33,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
670,2019-06-14,1.92,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
671,2019-06-14,0.25,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
672,2019-06-17,2.57,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
673,2019-06-17,1.18,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
674,2019-06-17,0.5,Lunch Break,,,,,
675,2019-06-17,1.25,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
676,2019-06-17,0.25,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
677,2019-06-17,0.25,Rest Break,,,,,
678,2019-06-17,0.42,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
679,2019-06-17,0.5,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
680,2019-06-17,1.58,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
681,2019-06-17,0.08,Rest Break,,,,,
682,2019-06-17,0.58,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
683,2019-06-17,0.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
684,2019-06-18,4.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
685,2019-06-18,0.5,Lunch Break,,,,,
686,2019-06-18,3.08,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
687,2019-06-18,0.17,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
688,2019-06-18,0.83,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
689,2019-06-19,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
690,2019-06-19,0.33,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
691,2019-06-19,2.92,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
692,2019-06-19,0.5,Lunch Break,,,,,
693,2019-06-19,0.25,Rest Break,,,,,
694,2019-06-19,5.67,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
695,2019-06-19,0.17,Rest Break,,,,,
696,2019-06-19,0.0,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
697,2019-06-20,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
698,2019-06-20,0.5,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
