,local_date,hours,jobcode_1,jobcode_2,activity,billable,class,service item
287,2019-03-13,0.75,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
288,2019-03-13,0.25,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T#1803: Internal Management (add notes):,Yes,Utilities:SDG&E,Task 3 - Compliance Improvement
289,2019-03-13,0.42,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
290,2019-03-13,1.13,Lunch Break,,,,,
291,2019-03-13,1.12,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
292,2019-03-14,2.58,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
293,2019-03-14,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
294,2019-03-14,0.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
295,2019-03-15,1.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
296,2019-03-15,0.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
297,2019-03-15,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
298,2019-03-15,0.25,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T#1803: Internal Management (add notes):,Yes,Utilities:SDG&E,Task 3 - Compliance Improvement
299,2019-03-15,0.33,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
300,2019-03-15,0.83,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
301,2019-03-16,1.28,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
302,2019-03-18,4.67,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
303,2019-03-18,1.0,Lunch Break,,,,,
304,2019-03-18,1.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
305,2019-03-18,1.75,SOUTHERN CALIFORNIA EDISON,19003 Codes and Standards,T#1803: Internal Management (add notes):,Yes,Utilities:Other Utilities,Task 3 - Compliance Improvement
306,2019-03-18,1.0,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
307,2019-03-19,5.13,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
308,2019-03-19,2.2,Lunch Break,,,,,
309,2019-03-19,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
310,2019-03-19,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
311,2019-03-19,0.33,Rest Break,,,,,
312,2019-03-19,0.28,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
313,2019-03-19,0.97,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
314,2019-03-19,0.42,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
315,2019-03-19,0.45,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 4 - Future Code Work
316,2019-03-19,0.55,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
317,2019-03-20,0.58,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
318,2019-03-20,5.08,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
319,2019-03-20,0.5,Lunch Break,,,,,
320,2019-03-20,2.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
321,2019-03-21,2.0,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
322,2019-03-21,4.0,Vacation,,,,,
323,2019-03-21,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
324,2019-03-21,0.12,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
325,2019-03-21,0.38,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 4 - Future Code Work
326,2019-03-22,0.33,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
327,2019-03-22,0.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
328,2019-03-22,0.5,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
329,2019-03-22,3.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T11901: Decoding QII,Yes,Utilities:PG&E,Task 1 - Decoding Talks
330,2019-03-22,1.22,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
331,2019-03-22,1.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
332,2019-03-22,1.2,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
333,2019-03-25,5.42,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
334,2019-03-25,0.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
335,2019-03-25,2.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
336,2019-03-26,0.25,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
337,2019-03-26,1.0,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
338,2019-03-26,3.65,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
339,2019-03-26,0.73,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
340,2019-03-26,1.92,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
341,2019-03-26,0.42,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
342,2019-03-26,1.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
343,2019-03-26,0.33,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
344,2019-03-27,5.5,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
345,2019-03-27,2.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
346,2019-03-28,1.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
347,2019-03-28,5.17,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
348,2019-03-28,1.17,Lunch Break,,,,,
349,2019-03-28,0.17,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
350,2019-03-29,1.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
351,2019-03-29,0.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
352,2019-03-29,0.58,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
353,2019-03-29,2.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
354,2019-03-29,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
355,2019-03-29,0.5,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T#1803: Internal Management (add notes):,Yes,Utilities:SDG&E,Task 3 - Compliance Improvement
356,2019-03-29,3.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
357,2019-03-31,3.0,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
358,2019-04-01,1.62,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
359,2019-04-01,0.83,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
360,2019-04-01,0.5,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
361,2019-04-01,0.75,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
362,2019-04-01,0.42,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T#1803: Internal Management (add notes):,Yes,Utilities:SDG&E,Task 3 - Compliance Improvement
363,2019-04-01,0.83,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
364,2019-04-01,2.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
365,2019-04-01,0.25,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
366,2019-04-02,0.92,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
367,2019-04-02,4.17,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
368,2019-04-02,2.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
369,2019-04-02,2.38,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
370,2019-04-03,5.67,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
371,2019-04-03,0.75,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
372,2019-04-03,0.67,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
373,2019-04-03,0.68,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
374,2019-04-04,1.0,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
375,2019-04-04,0.58,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T#1803: Internal Management (add notes):,Yes,Utilities:SDG&E,Task 3 - Compliance Improvement
376,2019-04-04,0.5,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
377,2019-04-04,0.92,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
378,2019-04-04,0.33,"2050 Partners, Inc.",18327 Code Readiness MultiFamily,S21801: MF Code Readiness - 2050,Yes,Utilities:Other Utilities,Sub - 2050
379,2019-04-04,0.67,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
380,2019-04-04,1.83,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
381,2019-04-04,0.67,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
382,2019-04-05,3.67,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
383,2019-04-05,2.33,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
384,2019-04-05,1.58,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
385,2019-04-06,0.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
386,2019-04-06,0.65,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
387,2019-04-08,2.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
388,2019-04-08,2.33,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
389,2019-04-08,2.0,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
390,2019-04-08,2.75,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
391,2019-04-08,0.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
392,2019-04-09,0.72,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
393,2019-04-09,4.52,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
394,2019-04-09,4.67,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
395,2019-04-09,0.5,SOUTHERN CALIFORNIA EDISON,19003 Codes and Standards,T#1803: Internal Management (add notes):,Yes,Utilities:Other Utilities,Task 2 - Standards & Essential
396,2019-04-10,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
397,2019-04-10,1.0,SOUTHERN CALIFORNIA EDISON,19003 Codes and Standards,T#1803: Internal Management (add notes):,Yes,Utilities:Other Utilities,Task 3 - Compliance Improvement
398,2019-04-10,3.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
399,2019-04-10,1.0,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
400,2019-04-10,1.08,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
401,2019-04-10,0.5,SOUTHERN CALIFORNIA EDISON,19003 Codes and Standards,T#1803: Internal Management (add notes):,Yes,Utilities:Other Utilities,Task 3 - Compliance Improvement
402,2019-04-11,1.08,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
403,2019-04-11,3.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
404,2019-04-12,6.92,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
405,2019-04-12,1.08,Lunch Break,,,,,
406,2019-04-12,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
407,2019-04-12,1.0,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T#1803: Internal Management (add notes):,Yes,Utilities:SDG&E,Task 3 - Compliance Improvement
408,2019-04-12,0.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
409,2019-04-12,2.05,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
410,2019-04-13,2.08,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
411,2019-04-15,0.75,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
412,2019-04-15,0.33,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T#1803: Internal Management (add notes):,Yes,Utilities:SDG&E,Task 3 - Compliance Improvement
413,2019-04-15,8.08,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
414,2019-04-16,0.47,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
415,2019-04-16,3.52,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
416,2019-04-17,4.67,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
417,2019-04-17,3.75,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
418,2019-04-18,1.92,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
419,2019-04-18,1.75,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
420,2019-04-18,2.67,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
421,2019-04-19,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
422,2019-04-19,0.25,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T#1803: Internal Management (add notes):,Yes,Utilities:SDG&E,Task 3 - Compliance Improvement
423,2019-04-19,1.0,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
424,2019-04-19,0.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
425,2019-04-19,5.5,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
426,2019-04-22,0.92,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
427,2019-04-22,2.45,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
428,2019-04-22,1.5,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
429,2019-04-22,2.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
430,2019-04-22,0.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
431,2019-04-22,1.83,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
432,2019-04-22,1.0,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 4 - Future Code Work
433,2019-04-23,2.58,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
434,2019-04-23,0.92,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T#1803: Internal Management (add notes):,Yes,Utilities:SDG&E,Task 3 - Compliance Improvement
435,2019-04-23,0.5,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
436,2019-04-23,0.5,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 4 - Future Code Work
437,2019-04-23,1.5,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
438,2019-04-23,0.5,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
439,2019-04-23,1.0,Lunch Break,,,,,
440,2019-04-23,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
441,2019-04-23,0.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
442,2019-04-23,3.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
443,2019-04-24,2.0,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
444,2019-04-24,2.0,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
445,2019-04-25,6.0,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
446,2019-04-26,6.0,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
447,2019-04-27,6.0,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
448,2019-04-28,2.0,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
449,2019-04-29,1.58,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
450,2019-04-29,0.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 1 - Decoding Talks
451,2019-04-29,1.5,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
452,2019-04-29,2.5,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
453,2019-04-29,0.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T11907: Decoding Rebuild,Yes,Utilities:PG&E,Task 1 - Decoding Talks
454,2019-04-29,1.0,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
455,2019-04-30,0.8,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
456,2019-04-30,6.33,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
457,2019-05-01,3.32,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
458,2019-05-01,2.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
459,2019-05-01,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
460,2019-05-02,3.92,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
461,2019-05-02,3.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
462,2019-05-03,2.0,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
463,2019-05-03,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1801: Admin Support (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
464,2019-05-03,0.58,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T#1803: Internal Management (add notes):,Yes,Utilities:SDG&E,Task 3 - Compliance Improvement
465,2019-05-03,0.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1801: Admin Support (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
466,2019-05-03,4.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
467,2019-05-06,3.5,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
468,2019-05-06,0.5,"2050 Partners, Inc.",18327 Code Readiness MultiFamily,S31801: Other Support,Yes,Utilities:Other Utilities,Sub - 2050
469,2019-05-06,1.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
470,2019-05-06,1.33,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
471,2019-05-06,0.92,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
472,2019-05-07,4.0,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
473,2019-05-07,1.0,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
474,2019-05-07,0.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
475,2019-05-07,1.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
476,2019-05-07,2.0,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
477,2019-05-08,8.17,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
478,2019-05-08,0.47,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
479,2019-05-08,0.42,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
480,2019-05-09,4.08,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
481,2019-05-09,0.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
482,2019-05-09,2.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
483,2019-05-10,3.75,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
484,2019-05-10,1.75,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
485,2019-05-13,0.75,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
486,2019-05-13,5.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
487,2019-05-13,1.75,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
488,2019-05-14,2.33,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
489,2019-05-14,2.5,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
490,2019-05-14,1.0,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
491,2019-05-14,1.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
492,2019-05-15,0.85,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
493,2019-05-15,0.48,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 4 - Future Code Work
494,2019-05-15,7.92,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
495,2019-05-16,3.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
496,2019-05-16,0.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
497,2019-05-16,3.08,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
498,2019-05-17,1.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
499,2019-05-17,2.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T11907: Decoding Rebuild,Yes,Utilities:PG&E,Task 1 - Decoding Talks
500,2019-05-17,4.92,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
501,2019-05-17,0.08,Lunch Break,,,,,
502,2019-05-17,1.25,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
503,2019-05-17,0.27,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
504,2019-05-17,2.33,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
505,2019-05-17,0.4,"2050 Partners, Inc.",18327 Code Readiness MultiFamily,S31801: Other Support,Yes,Utilities:Other Utilities,Sub - 2050
506,2019-05-17,0.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T11907: Decoding Rebuild,Yes,Utilities:PG&E,Task 1 - Decoding Talks
507,2019-05-20,0.75,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
508,2019-05-20,2.33,Lunch Break,,,,,
509,2019-05-20,4.5,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
510,2019-05-20,0.5,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T#1803: Internal Management (add notes):,Yes,Utilities:SDG&E,Task 3 - Compliance Improvement
511,2019-05-20,0.23,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
512,2019-05-20,0.43,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T#1803: Internal Management (add notes):,Yes,Utilities:SDG&E,Task 3 - Compliance Improvement
513,2019-05-20,1.17,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
514,2019-05-20,2.75,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
515,2019-05-21,0.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
516,2019-05-21,0.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1801: Admin Support (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
517,2019-05-21,1.08,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
518,2019-05-21,0.3,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
519,2019-05-21,6.37,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
520,2019-05-21,0.25,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 4 - Future Code Work
521,2019-05-22,4.27,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
522,2019-05-22,2.33,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
523,2019-05-23,8.0,Vacation,,,,,
524,2019-05-24,8.0,Vacation,,,,,
525,2019-05-27,8.0,Holiday,,,,,
526,2019-05-28,4.58,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
527,2019-05-28,1.07,Lunch Break,,,,,
528,2019-05-28,3.58,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
529,2019-05-29,0.92,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
530,2019-05-29,6.83,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
531,2019-05-30,2.33,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
532,2019-05-30,4.33,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
533,2019-05-31,2.23,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
534,2019-05-31,0.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1801: Admin Support (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
535,2019-05-31,2.5,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
536,2019-05-31,2.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1801: Admin Support (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
537,2019-06-03,2.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
538,2019-06-03,6.0,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
539,2019-06-03,0.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
540,2019-06-04,2.75,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
541,2019-06-04,0.75,Rest Break,,,,,
542,2019-06-04,3.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
543,2019-06-04,0.92,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
544,2019-06-04,1.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1803: Internal Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
545,2019-06-04,1.93,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
546,2019-06-05,0.5,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
547,2019-06-05,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T11904: What's Changed,Yes,Utilities:PG&E,Task 1 - Decoding Talks
