,local_date,hours,jobcode_1,jobcode_2,activity,billable,class,service item
529,2019-03-07,0.42,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
530,2019-03-07,0.33,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
531,2019-03-08,1.75,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
532,2019-03-08,2.25,Lunch Break,,,,,
533,2019-03-08,0.17,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
534,2019-03-08,1.75,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
535,2019-03-08,0.25,Rest Break,,,,,
536,2019-03-08,1.0,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
537,2019-03-11,1.67,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
538,2019-03-11,0.25,Rest Break,,,,,
539,2019-03-11,2.5,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
540,2019-03-11,0.17,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
541,2019-03-11,0.92,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
542,2019-03-11,0.25,Rest Break,,,,,
543,2019-03-11,0.67,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
544,2019-03-11,1.17,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
545,2019-03-12,0.58,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
546,2019-03-12,0.5,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Develop Report,No,Nonresidential,Energy Code Compliance Work
547,2019-03-12,0.83,Lunch Break,,,,,
548,2019-03-12,0.0,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Develop Report,No,Nonresidential,Energy Code Compliance Work
549,2019-03-12,0.33,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
550,2019-03-12,0.42,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
551,2019-03-12,0.83,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
552,2019-03-12,3.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
553,2019-03-12,0.33,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Project Coordination,No,Nonresidential,Energy Code Compliance Work
554,2019-03-13,0.17,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
555,2019-03-13,1.17,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Develop Report,No,Nonresidential,Energy Code Compliance Work
556,2019-03-13,0.5,Lunch Break,,,,,
557,2019-03-13,0.58,Brendan Kelly,19017 - Energy Consulting Support for BK,Project Coordination,No,Nonresidential,Energy Code Compliance Work
558,2019-03-13,0.25,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Project Coordination,No,Nonresidential,Energy Code Compliance Work
559,2019-03-13,3.25,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Develop Report,No,Nonresidential,Energy Code Compliance Work
560,2019-03-13,0.33,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
561,2019-03-13,0.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
562,2019-03-14,0.25,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
563,2019-03-14,1.33,Brendan Kelly,19017 - Energy Consulting Support for BK,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
564,2019-03-14,0.17,Gabel Energy,,Gabel: Misc,No,Residential,Overhead
565,2019-03-14,0.42,Brendan Kelly,19017 - Energy Consulting Support for BK,Develop Report,No,Residential,Energy Code Compliance Work
566,2019-03-14,0.92,Lunch Break,,,,,
567,2019-03-14,0.33,Brendan Kelly,19017 - Energy Consulting Support for BK,Develop Report,No,Residential,Energy Code Compliance Work
568,2019-03-14,0.17,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
569,2019-03-14,0.08,Jensen / Ptaszynski Architects,17173 Cobb/Doornbos Residence,Gabel: Project Coordination (non-billable),Yes,Residential,Overhead
570,2019-03-14,0.33,Brendan Kelly,19017 - Energy Consulting Support for BK,Develop Report,No,Residential,Energy Code Compliance Work
571,2019-03-14,0.17,BDE Architecture Inc.,18293 899 Alvarado,Develop Report,No,Nonresidential,Energy Code Compliance Work
572,2019-03-14,0.25,Rest Break,,,,,
573,2019-03-14,0.5,Lunch Break,,,,,
574,2019-03-14,0.25,Brendan Kelly,19017 - Energy Consulting Support for BK,Develop Report,No,Nonresidential,Energy Code Compliance Work
575,2019-03-14,0.33,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
576,2019-03-14,0.33,Brendan Kelly,19017 - Energy Consulting Support for BK,Develop Report,Yes,Residential,Energy Code Compliance Work
577,2019-03-14,2.25,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Develop Report,No,Nonresidential,Energy Code Compliance Work
578,2019-03-14,0.17,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
579,2019-03-15,0.25,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
580,2019-03-15,1.67,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
581,2019-03-15,1.0,Lunch Break,,,,,
582,2019-03-15,0.42,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
583,2019-03-15,0.42,Loeb Lighting Services,19022 Walmart LTO,Project Coordination,No,Nonresidential,Energy Code Compliance Work
584,2019-03-15,0.58,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
585,2019-03-15,0.58,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
586,2019-03-15,0.33,Jensen / Ptaszynski Architects,17173 Cobb/Doornbos Residence,Revision,Yes,Residential,Energy Code Compliance Work
587,2019-03-15,0.25,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
588,2019-03-15,1.0,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
589,2019-03-15,0.25,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
590,2019-03-15,1.08,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
591,2019-03-18,0.5,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
592,2019-03-18,0.67,BDE Architecture Inc.,18293 899 Alvarado,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
593,2019-03-18,1.25,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
594,2019-03-18,1.67,Lunch Break,,,,,
595,2019-03-18,0.08,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
596,2019-03-18,0.17,Jensen / Ptaszynski Architects,17173 Cobb/Doornbos Residence,Revision,Yes,Residential,Extra Services
597,2019-03-18,0.83,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
598,2019-03-18,0.33,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
599,2019-03-18,0.5,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
600,2019-03-19,8.0,Vacation,,,,,
601,2019-03-20,8.0,Vacation,,,,,
602,2019-03-21,8.0,Vacation,,,,,
603,2019-03-22,8.0,Vacation,,,,,
604,2019-03-25,8.0,Vacation,,,,,
605,2019-03-26,8.0,Vacation,,,,,
606,2019-03-27,8.0,Vacation,,,,,
607,2019-03-28,8.0,Vacation,,,,,
608,2019-03-29,8.0,Vacation,,,,,
609,2019-04-01,0.92,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
610,2019-04-01,1.5,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
611,2019-04-01,0.5,Brendan Kelly,19017 - Energy Consulting Support for BK,Project Coordination,No,Residential,Energy Code Compliance Work
612,2019-04-01,1.58,Lunch Break,,,,,
613,2019-04-01,0.42,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
614,2019-04-01,2.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
615,2019-04-01,0.67,Loeb Lighting Services,19022 Walmart LTO,Develop Report,No,Nonresidential,Energy Code Compliance Work
616,2019-04-01,0.25,Rest Break,,,,,
617,2019-04-01,0.83,Loeb Lighting Services,19022 Walmart LTO,Develop Report,No,Nonresidential,Energy Code Compliance Work
618,2019-04-02,0.75,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
619,2019-04-02,0.75,Loeb Lighting Services,19022 Walmart LTO,Develop Report,No,Nonresidential,Energy Code Compliance Work
620,2019-04-02,1.5,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
621,2019-04-02,0.33,Loeb Lighting Services,19022 Walmart LTO,Develop Report,No,Nonresidential,Energy Code Compliance Work
622,2019-04-02,0.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
623,2019-04-02,1.08,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
624,2019-04-02,0.17,Rest Break,,,,,
625,2019-04-02,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
626,2019-04-02,0.92,Lunch Break,,,,,
627,2019-04-02,0.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
628,2019-04-03,0.17,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
629,2019-04-03,1.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
630,2019-04-03,1.17,Lunch Break,,,,,
631,2019-04-03,0.17,Rest Break,,,,,
632,2019-04-03,0.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
633,2019-04-03,2.33,Gabel Energy,,Gabel: Meeting,No,Residential,Overhead
634,2019-04-03,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
635,2019-04-04,2.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
636,2019-04-04,1.17,Lunch Break,,,,,
637,2019-04-04,1.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
638,2019-04-04,0.08,Rest Break,,,,,
639,2019-04-04,1.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
640,2019-04-04,0.25,Rest Break,,,,,
641,2019-04-04,1.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
642,2019-04-04,0.17,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
643,2019-04-04,0.75,Gabel Energy,,Gabel: Training/Education,No,Nonresidential,Overhead
644,2019-04-05,0.58,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
645,2019-04-05,0.67,BDE Architecture Inc.,17168-GR 1301 16th Street SF,Develop Report,Yes,Nonresidential,CA Phase
646,2019-04-05,0.58,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
647,2019-04-05,0.42,Loeb Lighting Services,19022 Walmart LTO,Develop Report,No,Nonresidential,Energy Code Compliance Work
648,2019-04-05,0.25,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
649,2019-04-05,0.33,Loeb Lighting Services,19022 Walmart LTO,Develop Report,No,Nonresidential,Energy Code Compliance Work
650,2019-04-05,1.42,Gabel Energy,,Gabel: Meeting,No,Nonresidential,Overhead
651,2019-04-05,0.83,Lunch Break,,,,,
652,2019-04-05,0.08,Gabel Energy,,Gabel: Meeting,No,Nonresidential,Overhead
653,2019-04-05,1.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
654,2019-04-08,0.25,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
655,2019-04-08,0.5,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Project Coordination,No,Nonresidential,Energy Code Compliance Work
656,2019-04-08,0.17,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Project Coordination,No,Nonresidential,Energy Code Compliance Work
657,2019-04-08,0.17,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
658,2019-04-08,0.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
659,2019-04-08,0.25,Rest Break,,,,,
660,2019-04-08,0.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
661,2019-04-08,3.5,Lunch Break,,,,,
662,2019-04-08,0.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
663,2019-04-08,0.17,Rest Break,,,,,
664,2019-04-08,2.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
665,2019-04-08,0.25,Rest Break,,,,,
666,2019-04-08,0.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
667,2019-04-08,1.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
668,2019-04-09,1.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
669,2019-04-09,0.92,Gabel Energy,,Gabel: Special Projects,No,Nonresidential,Overhead
670,2019-04-09,1.25,Lunch Break,,,,,
671,2019-04-09,0.25,Gabel Energy,,Gabel: Special Projects,No,Nonresidential,Overhead
672,2019-04-09,1.33,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
673,2019-04-09,0.67,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
674,2019-04-09,1.92,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
675,2019-04-09,0.25,BDE Architecture Inc.,17168-GR 1301 16th Street SF,Project Coordination,Yes,Nonresidential,CA Phase
676,2019-04-10,2.17,BDE Architecture Inc.,17168-GR 1301 16th Street SF,Project Coordination,Yes,Nonresidential,CA Phase
677,2019-04-10,0.17,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
678,2019-04-10,1.5,Lunch Break,,,,,
679,2019-04-10,0.08,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
680,2019-04-10,0.83,BDE Architecture Inc.,"17239-GR2 333 12th Street, SF",Project Coordination,Yes,Nonresidential,CA Phase
681,2019-04-10,0.33,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
682,2019-04-10,0.25,BDE Architecture Inc.,16017-GR(F) Central Park South Apartments,Project Coordination,Yes,Nonresidential,Extra Services
683,2019-04-10,1.67,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
684,2019-04-10,0.25,Rest Break,,,,,
685,2019-04-10,0.25,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
686,2019-04-11,2.58,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
687,2019-04-11,0.08,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
688,2019-04-11,1.08,Lunch Break,,,,,
689,2019-04-11,1.0,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
690,2019-04-11,0.25,Rest Break,,,,,
691,2019-04-11,1.0,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
692,2019-04-11,1.08,Trachentenberg Architects,19069 - Aquatic Phase 5,Project Coordination,No,Nonresidential,Energy Code Compliance Work
693,2019-04-11,1.08,Trachentenberg Architects,19069 - Aquatic Phase 5,Project Coordination,No,Nonresidential,Energy Code Compliance Work
694,2019-04-11,0.08,Rest Break,,,,,
695,2019-04-11,0.42,Trachentenberg Architects,19069 - Aquatic Phase 5,Project Coordination,No,Nonresidential,Energy Code Compliance Work
696,2019-04-12,0.5,Loeb Lighting Services,19022 Walmart LTO,Meeting,No,Nonresidential,Energy Code Compliance Work
697,2019-04-12,2.08,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
698,2019-04-12,2.08,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
699,2019-04-12,1.67,Lunch Break,,,,,
700,2019-04-12,0.33,Gabel Energy,,Gabel: Special Projects,No,Nonresidential,Overhead
701,2019-04-12,0.92,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Develop Report,No,Nonresidential,Energy Code Compliance Work
702,2019-04-12,0.08,Rest Break,,,,,
703,2019-04-12,1.17,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
704,2019-04-12,0.25,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
705,2019-04-14,0.75,Loeb Lighting Services,19022 Walmart LTO,Develop Report,No,Nonresidential,Energy Code Compliance Work
706,2019-04-14,0.25,Rest Break,,,,,
707,2019-04-14,0.67,Loeb Lighting Services,19022 Walmart LTO,Develop Report,No,Nonresidential,Energy Code Compliance Work
708,2019-04-14,0.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
709,2019-04-14,0.25,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Develop Report,No,Nonresidential,Energy Code Compliance Work
710,2019-04-14,0.25,Rest Break,,,,,
711,2019-04-14,0.58,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Develop Report,No,Nonresidential,Energy Code Compliance Work
712,2019-04-15,2.33,Gabel Energy,,Gabel: Special Projects,No,Nonresidential,Overhead
713,2019-04-15,0.5,BDE Architecture Inc.,"17239-GR2 333 12th Street, SF",Project Coordination,Yes,Nonresidential,CA Phase
714,2019-04-15,1.5,Lunch Break,,,,,
715,2019-04-15,0.25,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
716,2019-04-15,0.67,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Project Coordination,No,Nonresidential,Energy Code Compliance Work
717,2019-04-15,0.08,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
718,2019-04-15,0.58,Trachentenberg Architects,19069 - Aquatic Phase 5,Project Coordination,No,Nonresidential,Energy Code Compliance Work
719,2019-04-15,0.08,Gabel Energy,,Gabel: Misc,No,Nonresidential,Overhead
720,2019-04-15,0.25,Rest Break,,,,,
721,2019-04-15,0.08,Loeb Lighting Services,19022 Walmart LTO,Project Coordination,No,Nonresidential,Energy Code Compliance Work
722,2019-04-15,0.58,Gabel Energy,,Gabel: Special Projects,No,Nonresidential,Overhead
723,2019-04-15,0.33,BDE Architecture Inc.,16017-GR(F) Central Park South Apartments,Energy Model/Takeoffs,Yes,Nonresidential,Extra Services
724,2019-04-15,0.75,Gabel Energy,,Gabel: Special Projects,No,Nonresidential,Overhead
725,2019-04-15,0.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
726,2019-04-16,1.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
727,2019-04-16,0.25,Rest Break,,,,,
728,2019-04-16,4.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
729,2019-04-16,0.67,Gabel Energy,,Gabel: Special Projects,No,Nonresidential,Overhead
730,2019-04-16,0.92,ASD,18384 - EFCU Palmdale,Project Coordination,No,Nonresidential,Energy Code Compliance Work
731,2019-04-16,0.08,Rest Break,,,,,
732,2019-04-16,0.58,ASD,18384 - EFCU Palmdale,Project Coordination,No,Nonresidential,Energy Code Compliance Work
733,2019-04-17,1.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
734,2019-04-17,0.08,Rest Break,,,,,
735,2019-04-17,1.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
736,2019-04-17,0.58,Lunch Break,,,,,
737,2019-04-17,2.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
738,2019-04-17,0.25,Rest Break,,,,,
739,2019-04-17,0.67,Gabel Energy,,Gabel: Training/Education,No,Residential,Overhead
740,2019-04-17,1.17,Gabel Energy,,Gabel: Special Projects,No,Nonresidential,Overhead
741,2019-04-17,0.67,BDE Architecture Inc.,"17036-MKC3 200 Linden, South SF",Project Coordination,Yes,Nonresidential,CA Phase
742,2019-04-17,0.42,Gabel Energy,,Gabel: Special Projects,No,Nonresidential,Overhead
743,2019-04-18,3.0,Gabel Energy,,Gabel: Special Projects,No,Nonresidential,Overhead
744,2019-04-18,1.75,Lunch Break,,,,,
745,2019-04-18,0.25,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
746,2019-04-18,1.25,BDE Architecture Inc.,"17239-GR2 333 12th Street, SF",Energy Model/Takeoffs,Yes,Nonresidential,CA Phase
747,2019-04-18,0.25,Rest Break,,,,,
748,2019-04-18,0.17,BDE Architecture Inc.,"17239-GR2 333 12th Street, SF",Energy Model/Takeoffs,Yes,Nonresidential,CA Phase
749,2019-04-18,0.17,Trachentenberg Architects,19069 - Aquatic Phase 5,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
750,2019-04-18,0.08,Gabel Energy,,Gabel: Special Projects,No,Nonresidential,Overhead
751,2019-04-18,0.75,Trachentenberg Architects,19069 - Aquatic Phase 5,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
752,2019-04-18,0.25,Rest Break,,,,,
753,2019-04-18,0.17,Trachentenberg Architects,19069 - Aquatic Phase 5,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
754,2019-04-18,1.33,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
755,2019-04-18,0.92,BDE Architecture Inc.,"17239-GR2 333 12th Street, SF",Energy Model/Takeoffs,Yes,Nonresidential,CA Phase
756,2019-04-19,0.33,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
757,2019-04-19,0.17,Trachentenberg Architects,19069 - Aquatic Phase 5,Project Coordination,No,Nonresidential,Energy Code Compliance Work
758,2019-04-19,5.58,Gabel Energy,,Gabel: Meeting,No,Nonresidential,Overhead
759,2019-04-22,0.58,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
760,2019-04-22,0.67,BDE Architecture Inc.,"17239-GR2 333 12th Street, SF",Energy Model/Takeoffs,Yes,Nonresidential,CA Phase
761,2019-04-22,1.33,Trachentenberg Architects,19069 - Aquatic Phase 5,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
762,2019-04-22,0.08,Rest Break,,,,,
763,2019-04-22,0.25,Trachentenberg Architects,19069 - Aquatic Phase 5,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
764,2019-04-22,1.67,Lunch Break,,,,,
765,2019-04-22,1.5,Trachentenberg Architects,19069 - Aquatic Phase 5,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
766,2019-04-22,0.08,Rest Break,,,,,
767,2019-04-22,0.67,Trachentenberg Architects,19069 - Aquatic Phase 5,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
768,2019-04-22,3.08,BDE Architecture Inc.,"17239-GR2 333 12th Street, SF",Energy Model/Takeoffs,Yes,Nonresidential,CA Phase
769,2019-04-23,0.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
770,2019-04-23,1.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
771,2019-04-23,0.42,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
772,2019-04-23,0.25,Lunch Break,,,,,
773,2019-04-23,0.0,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
774,2019-04-23,0.33,Loeb Lighting Services,19022 Walmart LTO,Develop Report,No,Nonresidential,Energy Code Compliance Work
775,2019-04-23,0.92,Lunch Break,,,,,
776,2019-04-23,1.0,Loeb Lighting Services,19022 Walmart LTO,Develop Report,No,Nonresidential,Energy Code Compliance Work
777,2019-04-23,0.08,Gabel Energy,,Gabel: Email,No,Nonresidential,Overhead
778,2019-04-23,0.08,Loeb Lighting Services,19022 Walmart LTO,Project Coordination,No,Nonresidential,Energy Code Compliance Work
