,local_date,hours,jobcode_1,jobcode_2,activity,billable,class,service item
691,2019-04-01,0.0,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
692,2019-04-01,0.25,Buchanan Opalach Architects,19083 - Buchanan Residence,Project Coordination,No,Residential,Energy Code Compliance Work
693,2019-04-01,0.58,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
694,2019-04-01,0.42,"Jason Kaldis Architect, Inc.",19019 - Smith Residence (ADU),Revision,Yes,Residential,Extra Services
695,2019-04-01,2.33,Lunch Break,,,,,
696,2019-04-01,0.0,"Jason Kaldis Architect, Inc.",19019 - Smith Residence (ADU),Revision,Yes,Residential,Extra Services
697,2019-04-01,2.33,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
698,2019-04-01,0.17,Jarvis Architects,19077 - Bensch Addition,Project Coordination,No,Residential,Energy Code Compliance Work
699,2019-04-01,0.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
700,2019-04-01,0.17,Susan L Wootan Architect,17331-AU2 GILMAN ST,Revision,Yes,Residential,Extra Services
701,2019-04-01,0.08,Gabel Energy,,Gabel: Email,No,Residential,Overhead
702,2019-04-02,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
703,2019-04-02,0.33,HOMEOWNER,19016 - 3834 Clayton Ave. Addition,Revision,Yes,Residential,Extra Services
704,2019-04-02,0.17,Gabel Energy,,Gabel: Email,No,Residential,Overhead
705,2019-04-02,1.42,"Bay Area Structural, Inc.",15432 - 942 Arlington Blvd,Revision,Yes,Residential,Extra Services
706,2019-04-02,0.33,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
707,2019-04-02,3.17,Lunch Break,,,,,
708,2019-04-02,0.17,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
709,2019-04-02,0.42,"Bay Area Structural, Inc.",15432 - 942 Arlington Blvd,Revision,Yes,Residential,Extra Services
710,2019-04-02,1.0,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
711,2019-04-02,0.25,Rest Break,,,,,
712,2019-04-02,1.17,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
713,2019-04-02,0.5,"Bay Area Structural, Inc.",15432 - 942 Arlington Blvd,Revision,Yes,Residential,Extra Services
714,2019-04-02,0.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
715,2019-04-02,0.25,"Jason Kaldis Architect, Inc.",19019 - Smith Residence (ADU),Revision,Yes,Residential,Extra Services
716,2019-04-02,0.58,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
717,2019-04-03,6.0,Vacation,,,,,
718,2019-04-03,2.5,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
719,2019-04-03,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
720,2019-04-04,0.83,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
721,2019-04-04,0.33,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
722,2019-04-04,0.33,Rest Break,,,,,
723,2019-04-04,0.75,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
724,2019-04-04,0.75,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
725,2019-04-04,2.08,Manual Architecture,19080 - 5th Street Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
726,2019-04-04,0.25,Manual Architecture,19080 - 5th Street Residence,Compliance,No,Residential,Energy Code Compliance Work
727,2019-04-04,0.67,Gabel Energy,,Gabel: Proposal,No,Residential,Overhead
728,2019-04-04,1.0,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
729,2019-04-04,0.25,Rest Break,,,,,
730,2019-04-04,0.0,Gabel Energy,,Gabel: Proposal,No,Residential,Overhead
731,2019-04-05,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
732,2019-04-05,0.25,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
733,2019-04-05,2.75,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
734,2019-04-05,0.25,Rest Break,,,,,
735,2019-04-05,1.17,Lunch Break,,,,,
736,2019-04-05,0.17,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
737,2019-04-05,3.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
738,2019-04-06,1.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
739,2019-04-07,1.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
740,2019-04-07,0.25,Rest Break,,,,,
741,2019-04-07,2.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
742,2019-04-07,0.25,Rest Break,,,,,
743,2019-04-07,0.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
744,2019-04-08,2.08,Holiday,,,,,
745,2019-04-08,1.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
746,2019-04-08,0.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
747,2019-04-08,0.5,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
748,2019-04-08,1.0,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
749,2019-04-08,1.75,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
750,2019-04-08,0.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
751,2019-04-09,0.75,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
752,2019-04-09,0.5,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
753,2019-04-09,1.25,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
754,2019-04-09,0.25,Rest Break,,,,,
755,2019-04-09,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
756,2019-04-09,0.08,"Bay Area Structural, Inc.",15432 - 942 Arlington Blvd,Revision,Yes,Residential,Extra Services
757,2019-04-09,0.5,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
758,2019-04-09,0.17,"Mark J. Woodburn, Architect",19084 - Penn Residence,Project Coordination,No,Residential,Energy Code Compliance Work
759,2019-04-09,0.25,Jarvis Architects,19046 - Killick Residence,Revision,Yes,Residential,Extra Services
760,2019-04-09,0.42,450 Architects,19031 - Lynch Edwards Residence,Project Coordination,No,Residential,Energy Code Compliance Work
761,2019-04-09,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
762,2019-04-09,0.17,"Mark J. Woodburn, Architect",19084 - Penn Residence,Project Coordination,No,Residential,Energy Code Compliance Work
763,2019-04-09,0.33,450 Architects,19031 - Lynch Edwards Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
764,2019-04-09,0.5,450 Architects,19031 - Lynch Edwards Residence,Compliance,No,Residential,Energy Code Compliance Work
765,2019-04-09,0.17,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
766,2019-04-09,0.0,Rest Break,,,,,
767,2019-04-09,1.5,Gabel Energy,,Gabel: Marketing,No,Overhead,Overhead
768,2019-04-09,0.58,450 Architects,19031 - Lynch Edwards Residence,Project Coordination,No,Residential,Energy Code Compliance Work
769,2019-04-09,0.42,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
770,2019-04-09,0.25,Rest Break,,,,,
771,2019-04-09,1.08,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
772,2019-04-09,0.17,Gabel Energy,,Gabel: Misc,No,Residential,Overhead
773,2019-04-10,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
774,2019-04-10,0.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
775,2019-04-10,1.75,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
776,2019-04-10,1.0,Gabel Energy,,Gabel: Meeting,No,Residential,Overhead
777,2019-04-10,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
778,2019-04-10,0.42,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
779,2019-04-10,0.67,"Cecil Lee, Architect",19092 - Carle Residence,Project Coordination,No,Residential,Energy Code Compliance Work
780,2019-04-10,0.5,Rest Break,,,,,
781,2019-04-10,0.92,Lunch Break,,,,,
782,2019-04-10,0.33,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
783,2019-04-10,0.83,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
784,2019-04-10,0.75,450 Architects,19031 - Lynch Edwards Residence,Project Coordination,No,Residential,Energy Code Compliance Work
785,2019-04-10,0.42,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
786,2019-04-10,0.58,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
787,2019-04-10,0.3,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
788,2019-04-10,0.78,HOMEOWNER,19086 - Schwaderer Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
789,2019-04-10,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
790,2019-04-11,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
791,2019-04-11,0.5,HOMEOWNER,19086 - Schwaderer Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
792,2019-04-11,0.17,HOMEOWNER,19086 - Schwaderer Residence,Compliance,No,Residential,Energy Code Compliance Work
793,2019-04-11,0.25,HOMEOWNER,19086 - Schwaderer Residence,Project Coordination,No,Residential,Energy Code Compliance Work
794,2019-04-11,1.75,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
795,2019-04-11,1.08,Lunch Break,,,,,
796,2019-04-11,0.33,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
797,2019-04-11,1.08,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
798,2019-04-11,0.33,Jarvis Architects,19094 - Struyk Yoo Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
799,2019-04-11,0.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
800,2019-04-11,0.5,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
801,2019-04-11,0.92,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
802,2019-04-12,2.25,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
803,2019-04-12,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
804,2019-04-12,0.5,Van T. Ly & Associates,19062 - Lupine Residence,Project Coordination,No,Residential,Energy Code Compliance Work
805,2019-04-12,0.67,Lunch Break,,,,,
806,2019-04-12,0.75,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
807,2019-04-12,2.08,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
808,2019-04-12,0.92,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
809,2019-04-13,0.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
810,2019-04-13,0.33,Jarvis Architects,19094 - Struyk Yoo Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
811,2019-04-13,0.08,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
812,2019-04-13,0.42,Cindy Lan,19090 - Demmons Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
813,2019-04-13,0.75,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
814,2019-04-15,0.58,Manual Architecture,19080 - 5th Street Residence,Project Coordination,No,Residential,Energy Code Compliance Work
815,2019-04-15,0.75,Gabel Energy,,Gabel: Email,No,Residential,Overhead
816,2019-04-15,0.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
817,2019-04-15,4.58,Lunch Break,,,,,
818,2019-04-15,0.42,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
819,2019-04-15,0.57,Van T. Ly & Associates,19062 - Lupine Residence,Project Coordination,No,Residential,Energy Code Compliance Work
820,2019-04-15,0.27,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
821,2019-04-15,0.25,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
822,2019-04-15,0.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
823,2019-04-16,0.75,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
824,2019-04-16,0.75,JZA Architecture,19095 - San Jose Ave Residence,Project Coordination,No,Residential,Energy Code Compliance Work
825,2019-04-16,0.75,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
826,2019-04-16,0.25,Rest Break,,,,,
827,2019-04-16,5.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
828,2019-04-16,0.42,Rest Break,,,,,
829,2019-04-16,0.83,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
830,2019-04-16,0.25,Susan L Wootan Architect,19091 - Eppinger Holler Residence,Compliance,No,Residential,Energy Code Compliance Work
831,2019-04-16,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
832,2019-04-17,0.58,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
833,2019-04-17,0.83,HOMEOWNER,18271 - [Spaulding] Miranda Residence,Revision,Yes,Residential,Extra Services
834,2019-04-17,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
835,2019-04-17,0.17,Jarvis Architects,19046 - Killick Residence,Revision,Yes,Residential,Extra Services
836,2019-04-17,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
837,2019-04-17,0.92,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
838,2019-04-17,0.75,450 Architects,19031 - Lynch Edwards Residence,Project Coordination,No,Residential,Energy Code Compliance Work
839,2019-04-17,0.0,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
840,2019-04-17,0.17,HOMEOWNER,19016 - 3834 Clayton Ave. Addition,Revision,Yes,Residential,Extra Services
841,2019-04-17,0.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
842,2019-04-17,0.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
843,2019-04-17,0.25,Rest Break,,,,,
844,2019-04-17,1.0,Lunch Break,,,,,
845,2019-04-17,0.75,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
846,2019-04-17,0.33,"Cecil Lee, Architect",19092 - Carle Residence,Project Coordination,No,Residential,Energy Code Compliance Work
847,2019-04-17,0.33,Rest Break,,,,,
848,2019-04-17,0.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
849,2019-04-17,1.17,"Cecil Lee, Architect",19092 - Carle Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
850,2019-04-17,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
851,2019-04-18,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
852,2019-04-18,2.17,"Cecil Lee, Architect",19092 - Carle Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
853,2019-04-18,1.17,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
854,2019-04-18,2.25,Lunch Break,,,,,
855,2019-04-18,0.5,HOMEOWNER,18271 - [Spaulding] Miranda Residence,Revision,Yes,Residential,Extra Services
856,2019-04-18,0.08,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
857,2019-04-18,0.25,"Cecil Lee, Architect",19092 - Carle Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
858,2019-04-18,0.08,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
859,2019-04-18,1.0,"Cecil Lee, Architect",19092 - Carle Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
860,2019-04-18,0.08,"Cecil Lee, Architect",19092 - Carle Residence,Compliance,No,Residential,Energy Code Compliance Work
861,2019-04-18,0.17,"Cecil Lee, Architect",19092 - Carle Residence,Project Coordination,No,Residential,Energy Code Compliance Work
862,2019-04-18,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
863,2019-04-18,0.33,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
864,2019-04-18,0.25,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
865,2019-04-18,0.5,450 Architects,19031 - Lynch Edwards Residence,Energy Model/Takeoffs,Yes,Residential,Extra Services
866,2019-04-18,0.17,450 Architects,19031 - Lynch Edwards Residence,Project Coordination,No,Residential,Energy Code Compliance Work
867,2019-04-18,0.08,HOMEOWNER,18271 - [Spaulding] Miranda Residence,Revision,Yes,Residential,Extra Services
868,2019-04-18,0.25,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
869,2019-04-19,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
870,2019-04-19,0.08,HOMEOWNER,18271 - [Spaulding] Miranda Residence,Revision,Yes,Residential,Extra Services
871,2019-04-19,0.33,Manual Architecture,19080 - 5th Street Residence,Project Coordination,No,Residential,Energy Code Compliance Work
872,2019-04-19,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
873,2019-04-19,1.0,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
874,2019-04-19,0.67,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
875,2019-04-19,0.17,HOMEOWNER,18271 - [Spaulding] Miranda Residence,Revision,Yes,Residential,Extra Services
876,2019-04-19,0.33,Rest Break,,,,,
877,2019-04-19,0.58,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
878,2019-04-19,0.5,Gabel Energy,,Gabel: Meeting,No,Residential,Overhead
879,2019-04-19,0.25,450 Architects,19031 - Lynch Edwards Residence,Project Coordination,No,Residential,Energy Code Compliance Work
880,2019-04-19,0.33,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
881,2019-04-19,0.25,"Cecil Lee, Architect",19092 - Carle Residence,Project Coordination,No,Residential,Energy Code Compliance Work
882,2019-04-19,0.0,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
883,2019-04-19,1.08,Lunch Break,,,,,
884,2019-04-19,0.42,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
885,2019-04-19,0.58,Manual Architecture,19080 - 5th Street Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
886,2019-04-19,1.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
887,2019-04-19,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
888,2019-04-19,0.33,Manual Architecture,19080 - 5th Street Residence,Compliance,No,Residential,Energy Code Compliance Work
889,2019-04-19,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
890,2019-04-19,0.33,Baran Studio Architecture,19089 Blake St. Residence,Compliance,No,Residential,Energy Code Compliance Work
891,2019-04-19,0.25,Baran Studio Architecture,19089 Blake St. Residence,Project Coordination,No,Residential,Energy Code Compliance Work
892,2019-04-19,0.83,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
893,2019-04-22,0.33,Gabel Energy,,Gabel: Email,No,Residential,Overhead
894,2019-04-22,0.53,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
895,2019-04-22,3.3,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
896,2019-04-22,2.58,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
897,2019-04-22,0.08,"Cecil Lee, Architect",19092 - Carle Residence,Project Coordination,No,Residential,Energy Code Compliance Work
898,2019-04-22,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
899,2019-04-22,1.17,JZA Architecture,19095 - San Jose Ave Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
900,2019-04-23,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
901,2019-04-23,0.58,JZA Architecture,19095 - San Jose Ave Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
902,2019-04-23,0.08,JZA Architecture,19095 - San Jose Ave Residence,Compliance,No,Residential,Energy Code Compliance Work
903,2019-04-23,3.83,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
904,2019-04-23,0.42,JZA Architecture,19095 - San Jose Ave Residence,Project Coordination,No,Residential,Energy Code Compliance Work
905,2019-04-23,0.17,JZA Architecture,19095 - San Jose Ave Residence,Compliance,No,Residential,Energy Code Compliance Work
906,2019-04-23,0.17,JZA Architecture,19095 - San Jose Ave Residence,Project Coordination,No,Residential,Energy Code Compliance Work
907,2019-04-23,0.5,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
908,2019-04-23,0.17,"Cecil Lee, Architect",19092 - Carle Residence,Project Coordination,No,Residential,Energy Code Compliance Work
909,2019-04-23,0.33,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
910,2019-04-24,1.0,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
911,2019-04-24,2.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
912,2019-04-24,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
913,2019-04-25,1.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
914,2019-04-26,6.75,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
915,2019-04-26,1.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
916,2019-04-27,8.0,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
917,2019-04-29,4.83,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
918,2019-04-29,0.17,Daniel Hoy AIA,18361 - Gacad Barbella Residence,Revision,Yes,Residential,Extra Services
919,2019-04-29,1.25,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
920,2019-04-30,0.75,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
921,2019-04-30,0.67,"Jason Kaldis Architect, Inc.",18347 - Corley Bond Residence,Revision,Yes,Residential,Extra Services
922,2019-04-30,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
923,2019-04-30,0.58,HOMEOWNER,19096 - Hirschman ADU,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
924,2019-04-30,2.75,Lunch Break,,,,,
925,2019-04-30,0.83,HOMEOWNER,18392 - (Spaulding) Ye Residence,Plan Check,No,Residential,Energy Code Compliance Work
926,2019-04-30,0.5,Gabel Energy,,Gabel: Proposal,No,Residential,Overhead
927,2019-04-30,0.5,"Beth Morrish Architecture, Inc.",19120 - Molton Ave Residence,Project Coordination,No,Residential,Energy Code Compliance Work
928,2019-04-30,0.67,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
929,2019-04-30,1.0,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
930,2019-04-30,0.53,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
931,2019-04-30,0.88,HOMEOWNER,19096 - Hirschman ADU,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
932,2019-04-30,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
933,2019-05-01,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
934,2019-05-01,0.33,HOMEOWNER,19096 - Hirschman ADU,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
935,2019-05-01,0.17,HOMEOWNER,19096 - Hirschman ADU,Compliance,No,Residential,Energy Code Compliance Work
936,2019-05-01,0.42,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
937,2019-05-01,1.92,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
938,2019-05-01,1.17,Lunch Break,,,,,
939,2019-05-01,0.08,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
940,2019-05-01,0.83,K. Reimer & Co,19114 - Phillip & Carolyn James Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
941,2019-05-01,3.42,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
942,2019-05-01,0.58,HOMEOWNER,19096 - Hirschman ADU,Compliance,No,Residential,Energy Code Compliance Work
943,2019-05-01,0.17,Gabel Energy,,Gabel: Email,No,Residential,Overhead
944,2019-05-02,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
945,2019-05-02,0.25,HOMEOWNER,19096 - Hirschman ADU,Project Coordination,No,Residential,Energy Code Compliance Work
946,2019-05-02,0.17,JZA Architecture,19095 - San Jose Ave Residence,Project Coordination,No,Residential,Energy Code Compliance Work
947,2019-05-02,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
948,2019-05-02,0.08,JZA Architecture,19095 - San Jose Ave Residence,Energy Model/Takeoffs,Yes,Residential,Extra Services
949,2019-05-02,2.33,Gabel Energy,,Gabel: Office Management,No,Residential,Overhead
950,2019-05-02,0.25,Rest Break,,,,,
951,2019-05-02,0.75,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
952,2019-05-02,1.0,Lunch Break,,,,,
953,2019-05-02,0.75,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
954,2019-05-02,0.17,"Jason Kaldis Architect, Inc.",18347 - Corley Bond Residence,Revision,Yes,Residential,Extra Services
955,2019-05-02,0.67,HOMEOWNER,19096 - Hirschman ADU,Compliance,Yes,Residential,Extra Services
956,2019-05-02,0.5,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
957,2019-05-02,0.5,Gabel Energy,,Gabel: Proposal,No,Residential,Overhead
958,2019-05-02,0.5,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
959,2019-05-02,0.67,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
960,2019-05-02,0.17,"Jason Kaldis Architect, Inc.",18347 - Corley Bond Residence,Revision,Yes,Residential,Extra Services
961,2019-05-03,1.05,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
962,2019-05-03,0.12,Lisa Joyce Architeture,19021 Stevens/Hirsch Residence,Revision,Yes,Residential,Energy Code Compliance Work
