,local_date,hours,jobcode_1,jobcode_2,activity,billable,class,service item
1041,2019-03-19,0.45,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
1042,2019-03-19,0.5,Lunch Break,,,,,
1043,2019-03-19,0.07,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
1044,2019-03-19,0.2,Brendan Kelly,19017 - Energy Consulting Support for BK,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
1045,2019-03-19,0.13,BDE Architecture Inc.,"17239-GR2 333 12th Street, SF",Develop Report,Yes,Nonresidential,CA Phase
1046,2019-03-19,0.65,Gisela Schmoll Architect,19076 - Treat Ave Remodel,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
1047,2019-03-19,1.02,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
1048,2019-03-19,0.17,Michael Sheats Architect,18112 - Ruben Houseboat Renovation,Project Coordination,Yes,Residential,Extra Services
1049,2019-03-19,0.15,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1050,2019-03-19,0.25,Rest Break,,,,,
1051,2019-03-19,0.3,Gabel Energy,,Gabel: Proposal,No,Residential,Overhead
1052,2019-03-19,0.78,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
1053,2019-03-19,0.2,BDE Architecture Inc.,"17239-GR2 333 12th Street, SF",Project Coordination,No,Nonresidential,Energy Code Compliance Work
1054,2019-03-19,0.22,Rest Break,,,,,
1055,2019-03-20,0.22,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
1056,2019-03-20,0.18,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1057,2019-03-20,0.17,Gisela Schmoll Architect,19076 - Treat Ave Remodel,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
1058,2019-03-20,0.28,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1059,2019-03-20,0.27,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
1060,2019-03-20,0.6,Gisela Schmoll Architect,19076 - Treat Ave Remodel,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
1061,2019-03-20,0.35,Brendan Kelly,19017 - Energy Consulting Support for BK,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
1062,2019-03-20,0.12,Brendan Kelly,19017 - Energy Consulting Support for BK,Project Coordination,No,Residential,Energy Code Compliance Work
1063,2019-03-20,0.17,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
1064,2019-03-20,0.22,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
1065,2019-03-20,0.3,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
1066,2019-03-20,0.23,Rest Break,,,,,
1067,2019-03-20,0.5,Lunch Break,,,,,
1068,2019-03-20,1.5,Gisela Schmoll Architect,19076 - Treat Ave Remodel,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
1069,2019-03-20,0.17,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1070,2019-03-20,0.93,Gisela Schmoll Architect,19076 - Treat Ave Remodel,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
1071,2019-03-20,0.32,Gisela Schmoll Architect,19076 - Treat Ave Remodel,Compliance,No,Residential,Energy Code Compliance Work
1072,2019-03-20,0.12,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
1073,2019-03-20,0.3,Gisela Schmoll Architect,19076 - Treat Ave Remodel,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
1074,2019-03-20,0.57,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
1075,2019-03-20,0.15,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1076,2019-03-20,0.35,Gabel Energy,,Gabel: Proposal,No,Nonresidential,Overhead
1077,2019-03-21,0.12,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
1078,2019-03-21,0.47,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
1079,2019-03-21,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
1080,2019-03-21,0.33,BDE Architecture Inc.,16017-GR(F) Central Park South Apartments,Energy Model/Takeoffs,Yes,Nonresidential,Extra Services
1081,2019-03-21,0.13,Kattenburg Architects,19074 - 37 Moraga Way Phase 2,Project Coordination,No,Nonresidential,Energy Code Compliance Work
1082,2019-03-21,0.05,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1083,2019-03-21,0.45,Gabel Energy,,Gabel: Training/Education,No,Residential,Overhead
1084,2019-03-21,0.12,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1085,2019-03-21,0.83,BDE Architecture Inc.,"17239-GR2 333 12th Street, SF",Develop Report,Yes,Nonresidential,CA Phase
1086,2019-03-21,0.25,Manual Architecture,19080 - 5th Street Residence,Project Coordination,No,Residential,Energy Code Compliance Work
1087,2019-03-21,0.22,Kattenburg Architects,19074 - 37 Moraga Way Phase 2,Project Coordination,No,Nonresidential,Energy Code Compliance Work
1088,2019-03-21,0.5,Lunch Break,,,,,
1089,2019-03-21,0.18,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
1090,2019-03-21,0.43,Gabel Energy,,Gabel: Proposal,No,Nonresidential,Overhead
1091,2019-03-21,0.93,Kattenburg Architects,19074 - 37 Moraga Way Phase 2,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
1092,2019-03-21,0.8,BDE Architecture Inc.,16017-GR(F) Central Park South Apartments,Energy Model/Takeoffs,Yes,Nonresidential,Extra Services
1093,2019-03-21,0.25,Rest Break,,,,,
1094,2019-03-21,0.08,Kattenburg Architects,19074 - 37 Moraga Way Phase 2,Project Coordination,No,Nonresidential,Energy Code Compliance Work
1095,2019-03-21,0.6,Kattenburg Architects,19074 - 37 Moraga Way Phase 2,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
1096,2019-03-21,0.42,Kattenburg Architects,19074 - 37 Moraga Way Phase 2,Develop Report,No,Nonresidential,Energy Code Compliance Work
1097,2019-03-21,0.18,Kattenburg Architects,19074 - 37 Moraga Way Phase 2,Project Coordination,No,Nonresidential,Energy Code Compliance Work
1098,2019-03-21,0.25,Rest Break,,,,,
1099,2019-03-21,0.13,Gisela Schmoll Architect,19076 - Treat Ave Remodel,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
1100,2019-03-21,0.25,Gisela Schmoll Architect,19076 - Treat Ave Remodel,Project Coordination,No,Residential,Energy Code Compliance Work
1101,2019-03-21,0.33,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1102,2019-03-22,0.12,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
1103,2019-03-22,0.73,BDE Architecture Inc.,16017-GR(F) Central Park South Apartments,Energy Model/Takeoffs,Yes,Nonresidential,Extra Services
1104,2019-03-22,0.08,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
1105,2019-03-22,0.53,BDE Architecture Inc.,16017-GR(F) Central Park South Apartments,Energy Model/Takeoffs,Yes,Nonresidential,Extra Services
1106,2019-03-22,0.07,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1107,2019-03-22,1.68,BDE Architecture Inc.,16017-GR(F) Central Park South Apartments,Energy Model/Takeoffs,Yes,Nonresidential,Extra Services
1108,2019-03-22,0.25,Kattenburg Architects,19074 - 37 Moraga Way Phase 2,Project Coordination,No,Nonresidential,Energy Code Compliance Work
1109,2019-03-22,0.25,Rest Break,,,,,
1110,2019-03-22,0.5,Lunch Break,,,,,
1111,2019-03-22,0.32,BDE Architecture Inc.,16017-GR(F) Central Park South Apartments,Develop Report,Yes,Nonresidential,Extra Services
1112,2019-03-22,0.27,Gisela Schmoll Architect,19076 - Treat Ave Remodel,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
1113,2019-03-22,0.07,Gisela Schmoll Architect,19076 - Treat Ave Remodel,Project Coordination,No,Residential,Energy Code Compliance Work
1114,2019-03-22,0.17,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
1115,2019-03-22,0.1,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1116,2019-03-22,0.12,Manual Architecture,19080 - 5th Street Residence,Project Coordination,No,Residential,Energy Code Compliance Work
1117,2019-03-22,0.55,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1118,2019-03-22,0.08,Gabel Energy,,Gabel: Proposal,No,Residential,Overhead
1119,2019-03-22,0.4,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
1120,2019-03-22,0.63,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1121,2019-03-22,0.13,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
1122,2019-03-22,0.08,Kattenburg Architects,19074 - 37 Moraga Way Phase 2,Project Coordination,No,Nonresidential,Energy Code Compliance Work
1123,2019-03-22,0.1,Gabel Energy,,Gabel: Proposal,No,Residential,Overhead
1124,2019-03-22,1.02,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
1125,2019-03-22,0.42,BDE Architecture Inc.,16017-GR(F) Central Park South Apartments,Develop Report,Yes,Nonresidential,Extra Services
1126,2019-03-22,0.2,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
1127,2019-03-22,0.25,BDE Architecture Inc.,"17239-GR2 333 12th Street, SF",Project Coordination,Yes,Nonresidential,CA Phase
1128,2019-03-25,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
1129,2019-03-25,0.05,Gisela Schmoll Architect,19076 - Treat Ave Remodel,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
1130,2019-03-25,0.1,Gisela Schmoll Architect,19076 - Treat Ave Remodel,Project Coordination,No,Residential,Energy Code Compliance Work
1131,2019-03-25,1.1,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
1132,2019-03-25,0.17,Dragonfly Group,15224-GR5 1501 Cherry Street,Project Coordination,Yes,Nonresidential,CA Phase
1133,2019-03-25,0.83,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
1134,2019-03-25,0.18,Gisela Schmoll Architect,19076 - Treat Ave Remodel,Project Coordination,No,Residential,Energy Code Compliance Work
1135,2019-03-25,0.13,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1136,2019-03-25,0.27,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
1137,2019-03-25,0.5,Lunch Break,,,,,
1138,2019-03-25,0.08,BDE Architecture Inc.,"17239-GR2 333 12th Street, SF",Project Coordination,No,Nonresidential,Energy Code Compliance Work
1139,2019-03-25,0.28,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
1140,2019-03-25,0.23,Axis Development Group,15414 777 Tennessee Revisions [BDE],Project Coordination,Yes,Nonresidential,CA Phase
1141,2019-03-25,0.13,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
1142,2019-03-25,0.32,Axis Development Group,15414 777 Tennessee Revisions [BDE],Project Coordination,Yes,Nonresidential,CA Phase
1143,2019-03-25,0.53,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
1144,2019-03-25,0.28,Gabel Energy,,Gabel: Proposal,No,Nonresidential,Overhead
1145,2019-03-25,0.8,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
1146,2019-03-25,0.08,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1147,2019-03-25,0.83,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
1148,2019-03-25,0.1,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
1149,2019-03-25,0.08,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
1150,2019-03-25,0.47,BDE Architecture Inc.,17214 Walnut Creek Transit Village Phase,Project Coordination,No,Nonresidential,Energy Code Compliance Work
1151,2019-03-25,0.2,Rest Break,,,,,
1152,2019-03-25,0.17,BDE Architecture Inc.,18267 Flower Mart Multi-family,Develop Report,No,Nonresidential,Energy Code Compliance Work
1153,2019-03-25,0.07,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
1154,2019-03-25,0.05,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1155,2019-03-26,0.1,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
1156,2019-03-26,0.13,BDE Architecture Inc.,18267 Flower Mart Multi-family,Develop Report,No,Nonresidential,Energy Code Compliance Work
1157,2019-03-26,0.17,Brendan Kelly,19017 - Energy Consulting Support for BK,Project Coordination,No,Residential,Energy Code Compliance Work
1158,2019-03-26,1.35,BDE Architecture Inc.,18267 Flower Mart Multi-family,Develop Report,No,Nonresidential,Energy Code Compliance Work
1159,2019-03-26,1.1,BDE Architecture Inc.,18267 Flower Mart Multi-family,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
1160,2019-03-26,0.18,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
1161,2019-03-26,0.5,Lunch Break,,,,,
1162,2019-03-26,3.0,BDE Architecture Inc.,18267 Flower Mart Multi-family,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
1163,2019-03-26,0.25,Rest Break,,,,,
1164,2019-03-26,2.08,BDE Architecture Inc.,18267 Flower Mart Multi-family,Develop Report,No,Nonresidential,Energy Code Compliance Work
1165,2019-03-27,0.12,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
1166,2019-03-27,1.58,BDE Architecture Inc.,18267 Flower Mart Multi-family,Develop Report,No,Nonresidential,Energy Code Compliance Work
1167,2019-03-27,0.65,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
1168,2019-03-27,0.2,BDE Architecture Inc.,"17239-GR2 333 12th Street, SF",Develop Report,Yes,Nonresidential,CA Phase
1169,2019-03-27,0.15,Gabel Energy,,Gabel: Email,No,Nonresidential,Overhead
1170,2019-03-27,0.55,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Project Coordination,No,Nonresidential,Energy Code Compliance Work
1171,2019-03-27,0.03,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
1172,2019-03-27,0.18,Rest Break,,,,,
1173,2019-03-27,0.5,Lunch Break,,,,,
1174,2019-03-27,0.35,Gabel Energy,,Gabel: Proposal,No,Residential,Overhead
1175,2019-03-27,0.25,BDE Architecture Inc.,"17239-GR2 333 12th Street, SF",Develop Report,Yes,Nonresidential,CA Phase
1176,2019-03-27,0.23,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
1177,2019-03-27,2.17,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
1178,2019-03-27,0.1,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
1179,2019-03-27,0.6,Kattenburg Architects,19074 - 37 Moraga Way Phase 2,Project Coordination,No,Nonresidential,Energy Code Compliance Work
1180,2019-03-27,0.18,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
1181,2019-03-27,0.03,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1182,2019-03-28,1.25,PTO,,,,,
1183,2019-03-28,0.07,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
1184,2019-03-28,0.17,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
1185,2019-03-28,0.05,BDE Architecture Inc.,17374-MKC The Lakeside Oakland,Develop Report,Yes,Nonresidential,CA Phase
1186,2019-03-28,0.25,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1187,2019-03-28,0.22,BDE Architecture Inc.,17214 Walnut Creek Transit Village Phase,Project Coordination,Yes,Nonresidential,Extra Services
1188,2019-03-28,0.25,BDE Architecture Inc.,17374-MKC The Lakeside Oakland,Develop Report,Yes,Nonresidential,CA Phase
1189,2019-03-28,0.22,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1190,2019-03-28,0.4,BDE Architecture Inc.,17374-MKC The Lakeside Oakland,Develop Report,Yes,Nonresidential,CA Phase
1191,2019-03-28,0.65,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
1192,2019-03-28,0.2,Manual Architecture,19080 - 5th Street Residence,Project Coordination,No,Residential,Energy Code Compliance Work
1193,2019-03-28,0.2,"Bay Area Designer Builders, Inc",18092-MA King Street Residence,Revision,Yes,Residential,Extra Services
1194,2019-03-28,0.28,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
1195,2019-03-28,0.85,Gabel Energy,,Gabel: Proposal,No,Nonresidential,Overhead
1196,2019-03-28,0.07,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
1197,2019-03-28,0.5,Lunch Break,,,,,
1198,2019-03-28,1.02,Greystar,17232 Kifer Road [BDE],Develop Report,Yes,Nonresidential,CA Phase
1199,2019-03-28,0.2,Rest Break,,,,,
1200,2019-03-28,1.55,Greystar,17232 Kifer Road [BDE],Develop Report,Yes,Nonresidential,CA Phase
1201,2019-03-28,0.27,Gabel Energy,,Gabel: Email,No,Nonresidential,Overhead
1202,2019-03-29,0.27,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
1203,2019-03-29,0.1,"Bay Area Designer Builders, Inc",18092-MA King Street Residence,Project Coordination,No,Residential,Energy Code Compliance Work
1204,2019-03-29,0.55,Greystar,17232 Kifer Road [BDE],Develop Report,Yes,Nonresidential,CA Phase
1205,2019-03-29,0.32,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1206,2019-03-29,0.53,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1207,2019-03-29,0.53,BDE Architecture Inc.,14129-MKC7 Acheson Commons-Building D,Energy Model/Takeoffs,Yes,Nonresidential,Extra Services
1208,2019-03-29,0.22,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
1209,2019-03-29,0.23,Douglas Pancake Architects,19066 Cadence Senior Living,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
1210,2019-03-29,1.23,BDE Architecture Inc.,14129-MKC7 Acheson Commons-Building D,Energy Model/Takeoffs,Yes,Nonresidential,Extra Services
1211,2019-03-29,0.63,BDE Architecture Inc.,18247 Windy Hill Multifamily,Meeting,No,Nonresidential,Energy Code Compliance Work
1212,2019-03-29,0.18,BDE Architecture Inc.,14129-MKC7 Acheson Commons-Building D,Energy Model/Takeoffs,Yes,Nonresidential,Extra Services
1213,2019-03-29,0.23,Rest Break,,,,,
1214,2019-03-29,0.5,Lunch Break,,,,,
1215,2019-03-29,0.22,BDE Architecture Inc.,14129-MKC7 Acheson Commons-Building D,Energy Model/Takeoffs,Yes,Nonresidential,Extra Services
1216,2019-03-29,0.78,BDE Architecture Inc.,"17239-GR2 333 12th Street, SF",Develop Report,Yes,Nonresidential,CA Phase
1217,2019-03-29,0.98,"Bay Area Designer Builders, Inc",18092-MA King Street Residence,Energy Model/Takeoffs,Yes,Residential,Extra Services
1218,2019-03-29,1.33,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
1219,2019-04-01,0.12,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
1220,2019-04-01,0.3,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
1221,2019-04-01,0.07,"Bay Area Designer Builders, Inc",18092-MA King Street Residence,Revision,Yes,Residential,Extra Services
1222,2019-04-01,0.1,"Bay Area Designer Builders, Inc",18092-MA King Street Residence,Revision,Yes,Residential,Extra Services
1223,2019-04-01,0.08,BDE Architecture Inc.,"17239-GR2 333 12th Street, SF",Project Coordination,Yes,Nonresidential,CA Phase
1224,2019-04-01,0.43,"Block BF, LLC",17001-MKC San Pedro Square [BDE],Develop Report,Yes,Nonresidential,CA Phase
1225,2019-04-01,0.12,BDE Architecture Inc.,14129-MKC7 Acheson Commons-Building D,Energy Model/Takeoffs,Yes,Nonresidential,Extra Services
1226,2019-04-01,0.13,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1227,2019-04-01,0.08,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
1228,2019-04-01,0.7,Michael Sheats Architect,19085 - Shimko Hudson Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
1229,2019-04-01,0.85,BDE Architecture Inc.,17346-MKC Bay Meadows Res 4,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
1230,2019-04-01,0.32,"Bay Area Designer Builders, Inc",18092-MA King Street Residence,Revision,Yes,Residential,Extra Services
1231,2019-04-01,0.5,Lunch Break,,,,,
1232,2019-04-01,0.07,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
1233,2019-04-01,1.67,Amit Wadhwa & Associates,19081 - 45 Fremont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
1234,2019-04-01,0.47,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
1235,2019-04-01,1.03,BDE Architecture Inc.,"17239-GR2 333 12th Street, SF",Develop Report,Yes,Nonresidential,CA Phase
1236,2019-04-01,0.23,Rest Break,,,,,
1237,2019-04-01,0.12,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
1238,2019-04-01,0.67,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1239,2019-04-02,1.0,PTO,,,,,
1240,2019-04-02,0.1,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
1241,2019-04-02,0.15,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1242,2019-04-02,0.05,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
1243,2019-04-02,0.08,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
1244,2019-04-02,0.78,Amit Wadhwa & Associates,19081 - 45 Fremont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
1245,2019-04-02,0.12,450 Architects,19072 - 930 Sutter ADU,Project Coordination,No,Nonresidential,Energy Code Compliance Work
1246,2019-04-02,0.37,Amit Wadhwa & Associates,19081 - 45 Fremont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
1247,2019-04-02,1.28,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
1248,2019-04-02,0.25,Rest Break,,,,,
1249,2019-04-02,0.5,Lunch Break,,,,,
1250,2019-04-02,1.42,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
1251,2019-04-02,1.07,Gabel Energy,,Gabel: Meeting,No,Nonresidential,Overhead
1252,2019-04-02,0.17,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1253,2019-04-02,0.05,Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead
1254,2019-04-02,0.93,BDE Architecture Inc.,17346-MKC Bay Meadows Res 4,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
1255,2019-04-02,0.27,Rest Break,,,,,
1256,2019-04-02,0.3,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
1257,2019-04-03,0.13,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
1258,2019-04-03,0.28,BDE Architecture Inc.,18267 Flower Mart Multi-family,Project Coordination,No,Nonresidential,Energy Code Compliance Work
1259,2019-04-03,0.53,BDE Architecture Inc.,18267 Flower Mart Multi-family,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
1260,2019-04-03,0.42,BDE Architecture Inc.,18267 Flower Mart Multi-family,Project Coordination,No,Nonresidential,Energy Code Compliance Work
1261,2019-04-03,0.12,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
1262,2019-04-03,0.07,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1263,2019-04-03,0.78,BDE Architecture Inc.,17168-GR 1301 16th Street SF,Develop Report,Yes,Nonresidential,CA Phase
1264,2019-04-03,0.6,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
1265,2019-04-03,0.5,Lunch Break,,,,,
1266,2019-04-03,0.23,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1267,2019-04-03,0.52,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
1268,2019-04-03,0.38,Gabel Energy,,Gabel: Training/Education,No,Residential,Overhead
1269,2019-04-03,1.13,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
1270,2019-04-03,1.9,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
1271,2019-04-03,0.23,Rest Break,,,,,
1272,2019-04-03,0.53,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work
1273,2019-04-04,0.05,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
1274,2019-04-04,0.47,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1275,2019-04-04,0.25,Gabel Energy,,Gabel: Proposal,No,Residential,Overhead
1276,2019-04-04,0.22,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
1277,2019-04-04,0.3,"Bay Area Designer Builders, Inc",18092-MA King Street Residence,Revision,Yes,Residential,Extra Services
1278,2019-04-04,0.22,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1279,2019-04-04,0.77,Axis Development Group,15414 777 Tennessee Revisions [BDE],Develop Report,No,Nonresidential,Energy Code Compliance Work
1280,2019-04-04,0.08,Michael Sheats Architect,19085 - Shimko Hudson Residence,Project Coordination,No,Residential,Energy Code Compliance Work
1281,2019-04-04,0.27,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
1282,2019-04-04,0.53,Axis Development Group,15414 777 Tennessee Revisions [BDE],Develop Report,No,Nonresidential,Energy Code Compliance Work
1283,2019-04-04,0.5,Lunch Break,,,,,
