,local_date,hours,jobcode_1,jobcode_2,activity,billable,class,service item
270,2019-03-23,5.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
271,2019-03-23,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
272,2019-03-25,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
273,2019-03-25,0.83,Lunch Break,,,,,
274,2019-03-25,0.25,Gabel Energy,,Gabel: Meeting,No,Nonresidential,Overhead
275,2019-03-25,0.83,MBH Architects,19082 - 250 California Dr. Burlingame CA,Project Coordination,No,Nonresidential,Energy Code Compliance Work
276,2019-03-26,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
277,2019-03-26,1.0,Lunch Break,,,,,
278,2019-03-26,0.25,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
279,2019-03-26,0.17,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
280,2019-03-28,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
281,2019-03-28,0.92,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
282,2019-03-28,0.42,BDE Architecture Inc.,17214 Walnut Creek Transit Village Phase,Energy Model/Takeoffs,Yes,Nonresidential,Extra Services
283,2019-03-28,0.75,Gabel Energy,,Gabel: Training/Education,No,Nonresidential,Overhead
284,2019-03-28,0.5,BDE Architecture Inc.,17214 Walnut Creek Transit Village Phase,Develop Report,Yes,Nonresidential,Extra Services
285,2019-03-28,0.17,BDE Architecture Inc.,17214 Walnut Creek Transit Village Phase,Project Coordination,Yes,Nonresidential,Extra Services
286,2019-03-28,1.0,Lunch Break,,,,,
287,2019-03-28,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
288,2019-03-28,0.42,Gabel Energy,,Gabel: Special Projects,No,Residential,Overhead
289,2019-03-28,0.25,Rest Break,,,,,
290,2019-03-28,0.25,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Residential,Overhead
291,2019-03-28,0.17,Gabel Energy,,Gabel: Misc,No,Residential,Overhead
292,2019-03-29,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
293,2019-03-29,1.08,Gabel Energy,,Gabel: Special Projects,No,Residential,Overhead
294,2019-03-29,1.17,MBH Architects,19082 - 250 California Dr. Burlingame CA,Project Coordination,No,Nonresidential,Energy Code Compliance Work
295,2019-03-29,0.92,Lunch Break,,,,,
296,2019-03-29,0.17,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
297,2019-03-29,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
298,2019-03-29,0.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
299,2019-04-01,0.5,MBH Architects,19082 - 250 California Dr. Burlingame CA,Project Coordination,No,Nonresidential,Energy Code Compliance Work
300,2019-04-01,0.08,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
301,2019-04-01,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
302,2019-04-01,0.25,MBH Architects,19082 - 250 California Dr. Burlingame CA,Project Coordination,No,Nonresidential,Energy Code Compliance Work
303,2019-04-08,0.25,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
304,2019-04-08,0.83,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
305,2019-04-09,0.75,Lunch Break,,,,,
306,2019-04-09,2.42,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
307,2019-04-09,1.17,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
308,2019-04-09,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
309,2019-04-09,0.25,Rest Break,,,,,
310,2019-04-09,0.25,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
311,2019-04-09,0.08,MBH Architects,19082 - 250 California Dr. Burlingame CA,Project Coordination,No,Nonresidential,Energy Code Compliance Work
312,2019-04-09,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
313,2019-04-09,0.5,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
314,2019-04-09,1.08,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
315,2019-04-09,0.08,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
316,2019-04-10,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
317,2019-04-10,2.08,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
318,2019-04-10,1.0,Lunch Break,,,,,
319,2019-04-10,0.75,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
320,2019-04-10,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
321,2019-04-10,0.25,Rest Break,,,,,
322,2019-04-10,1.08,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
323,2019-04-10,0.75,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
324,2019-04-10,1.33,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
325,2019-04-10,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
326,2019-04-11,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
327,2019-04-11,0.75,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
328,2019-04-11,0.25,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
329,2019-04-11,0.25,Rest Break,,,,,
330,2019-04-11,0.75,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
331,2019-04-11,1.0,Lunch Break,,,,,
332,2019-04-11,0.92,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
333,2019-04-11,0.67,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
334,2019-04-11,0.92,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
335,2019-04-11,0.17,Gabel Energy,,Gabel: Proposal,No,Overhead,Overhead
336,2019-04-11,0.83,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
337,2019-04-12,0.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
338,2019-04-12,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
339,2019-04-12,0.5,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
340,2019-04-12,0.25,Rest Break,,,,,
341,2019-04-12,0.25,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
342,2019-04-12,0.08,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
343,2019-04-12,2.17,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
344,2019-04-12,0.25,Lunch Break,,,,,
345,2019-04-12,4.75,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
346,2019-04-15,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
347,2019-04-15,0.25,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
348,2019-04-15,0.25,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
349,2019-04-15,0.25,Rest Break,,,,,
350,2019-04-15,0.5,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
351,2019-04-15,1.08,Lunch Break,,,,,
352,2019-04-16,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
353,2019-04-16,0.25,Gabel Energy,,Gabel: Proposal,No,Nonresidential,Overhead
354,2019-04-16,0.08,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
355,2019-04-16,1.08,Gabel Energy,,Gabel: Proposal,No,Overhead,Overhead
356,2019-04-16,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
357,2019-04-16,1.0,Lunch Break,,,,,
358,2019-04-17,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
359,2019-04-17,0.17,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
360,2019-04-17,0.17,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
361,2019-04-17,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
362,2019-04-17,0.25,Rest Break,,,,,
363,2019-04-17,0.67,Gabel Energy,,Gabel: Proposal,No,Residential,Overhead
364,2019-04-17,1.0,Lunch Break,,,,,
365,2019-04-17,1.67,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
366,2019-04-17,1.0,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
367,2019-04-18,1.33,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
368,2019-04-18,0.25,Rest Break,,,,,
369,2019-04-18,0.58,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
370,2019-04-18,0.83,Lunch Break,,,,,
371,2019-04-18,0.25,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
372,2019-04-18,1.5,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
373,2019-04-18,0.92,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
374,2019-04-18,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
375,2019-04-19,0.25,MBH Architects,19082 - 250 California Dr. Burlingame CA,Project Coordination,No,Nonresidential,Energy Code Compliance Work
376,2019-04-19,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
377,2019-04-19,1.0,Lunch Break,,,,,
378,2019-04-22,2.0,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
379,2019-04-22,1.0,Lunch Break,,,,,
380,2019-04-22,0.67,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
381,2019-04-22,0.25,Rest Break,,,,,
382,2019-04-22,1.25,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
383,2019-04-22,0.33,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
384,2019-04-22,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
385,2019-04-23,4.0,Holiday,,,,,
386,2019-04-23,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
387,2019-04-23,3.25,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
388,2019-04-24,3.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
389,2019-04-24,3.08,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
390,2019-04-25,3.25,Gabel Energy,,Gabel: Training/Education,No,Nonresidential,Overhead
391,2019-04-26,3.75,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
392,2019-04-26,0.58,Lunch Break,,,,,
393,2019-04-26,3.67,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
394,2019-04-28,3.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
395,2019-04-29,0.42,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
396,2019-04-29,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
397,2019-05-01,0.08,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
398,2019-05-01,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
399,2019-05-01,0.83,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
400,2019-05-01,1.17,Lunch Break,,,,,
401,2019-05-01,2.0,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
402,2019-05-01,0.25,Rest Break,,,,,
403,2019-05-01,3.33,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
404,2019-05-02,1.75,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
405,2019-05-02,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
406,2019-05-02,0.25,Rest Break,,,,,
407,2019-05-02,1.58,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
408,2019-05-02,1.0,Lunch Break,,,,,
409,2019-05-02,0.58,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
410,2019-05-02,0.58,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
411,2019-05-03,4.0,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
412,2019-05-03,0.25,Rest Break,,,,,
413,2019-05-03,3.25,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
414,2019-05-03,0.25,Rest Break,,,,,
415,2019-05-03,4.08,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work
416,2019-05-03,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
417,2019-05-06,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
418,2019-05-06,1.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31823: Supporting 2019 Forms,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
419,2019-05-06,0.67,Lunch Break,,,,,
420,2019-05-06,0.08,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
421,2019-05-06,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
422,2019-05-06,0.17,MBH Architects,19082 - 250 California Dr. Burlingame CA,Project Coordination,No,Nonresidential,Energy Code Compliance Work
423,2019-05-06,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
424,2019-05-07,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
425,2019-05-07,0.67,BDE Architecture Inc.,18116 MB Lakeside Sunnyvale,Project Coordination,Yes,Nonresidential,CA Phase
426,2019-05-07,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
427,2019-05-07,1.0,Lunch Break,,,,,
428,2019-05-07,0.42,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
429,2019-05-07,1.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31823: Supporting 2019 Forms,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
430,2019-05-09,4.0,PTO,,,,,
431,2019-05-10,4.0,PTO,,,,,
432,2019-05-13,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
433,2019-05-13,0.17,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
434,2019-05-13,0.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31823: Supporting 2019 Forms,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
435,2019-05-14,0.42,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
436,2019-05-14,0.17,MBH Architects,19082 - 250 California Dr. Burlingame CA,Project Coordination,No,Nonresidential,Energy Code Compliance Work
437,2019-05-14,0.42,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
438,2019-05-14,0.25,Rest Break,,,,,
439,2019-05-14,3.17,Gabel Energy,,Gabel: Proposal,No,Overhead,Overhead
440,2019-05-14,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
441,2019-05-16,0.75,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
442,2019-05-16,0.25,Rest Break,,,,,
443,2019-05-16,0.58,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
444,2019-05-16,1.0,Lunch Break,,,,,
445,2019-05-16,0.33,Fisher,19025 440 Turk,Develop Report,Yes,Nonresidential,LEED Hourly Services
446,2019-05-16,1.5,Fisher,19025 440 Turk,Develop Report,Yes,Nonresidential,LEED Hourly Services
447,2019-05-16,2.08,Fisher,19025 440 Turk,Develop Report,Yes,Nonresidential,LEED Hourly Services
448,2019-05-16,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
449,2019-05-17,0.17,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
450,2019-05-17,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
451,2019-05-17,0.17,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
452,2019-05-17,0.17,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
453,2019-05-17,1.58,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
454,2019-05-21,2.0,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,Yes,Nonresidential,LEED Hourly Services
455,2019-05-21,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
456,2019-05-23,0.17,Gabel Energy,,Gabel: Email,No,Residential,Overhead
457,2019-05-23,0.08,Gabel Energy,,Gabel: Meeting,No,Nonresidential,Overhead
458,2019-05-23,0.67,Fisher,19025 440 Turk,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
459,2019-05-24,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
460,2019-05-24,1.75,Fisher,19025 440 Turk,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
461,2019-05-24,0.5,Lunch Break,,,,,
462,2019-05-24,0.17,Gabel Energy,,Gabel: Misc,No,Nonresidential,Overhead
463,2019-05-24,0.25,Fisher,19025 440 Turk,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
464,2019-05-24,1.5,Fisher,19025 440 Turk,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
465,2019-05-24,0.25,Rest Break,,,,,
466,2019-05-24,1.5,Fisher,19025 440 Turk,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
467,2019-05-24,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
468,2019-05-27,4.0,Holiday,,,,,
469,2019-05-28,0.25,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
470,2019-05-28,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
471,2019-05-28,0.92,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
472,2019-05-28,0.25,Gabel Energy,,Gabel: Office Management,No,Nonresidential,Overhead
473,2019-05-28,0.75,Lunch Break,,,,,
474,2019-05-28,1.5,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
475,2019-05-28,0.25,Rest Break,,,,,
476,2019-05-28,1.0,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
477,2019-05-28,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
478,2019-05-28,1.17,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
479,2019-05-28,1.17,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
480,2019-05-30,0.42,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
481,2019-05-30,1.58,Loisos + Ubbelohde,18358 - O Street Project,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
482,2019-05-30,0.83,Lunch Break,,,,,
483,2019-05-30,0.25,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
484,2019-05-30,0.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
485,2019-05-30,0.25,Rest Break,,,,,
486,2019-05-30,0.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
487,2019-05-30,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
488,2019-05-30,0.25,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
489,2019-05-31,0.75,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
490,2019-05-31,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
491,2019-05-31,0.25,Rest Break,,,,,
492,2019-05-31,0.75,MBH Architects,19082 - 250 California Dr. Burlingame CA,Develop Report,No,Nonresidential,Energy Code Compliance Work
493,2019-05-31,1.0,Lunch Break,,,,,
494,2019-05-31,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
495,2019-05-31,1.0,MBH Architects,19082 - 250 California Dr. Burlingame CA,Project Coordination,No,Nonresidential,Energy Code Compliance Work
496,2019-05-31,1.0,MBH Architects,19082 - 250 California Dr. Burlingame CA,Develop Report,No,Nonresidential,Energy Code Compliance Work
497,2019-05-31,0.17,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
498,2019-05-31,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
499,2019-06-03,0.5,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
500,2019-06-03,0.42,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
501,2019-06-03,0.33,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
502,2019-06-03,0.25,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
503,2019-06-03,0.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
504,2019-06-04,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
505,2019-06-04,0.25,MBH Architects,19082 - 250 California Dr. Burlingame CA,Project Coordination,No,Nonresidential,Energy Code Compliance Work
506,2019-06-04,4.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
507,2019-06-05,3.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
508,2019-06-05,0.5,Lunch Break,,,,,
509,2019-06-05,3.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
510,2019-06-05,0.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
511,2019-06-05,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
512,2019-06-06,4.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement
513,2019-06-07,0.75,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
514,2019-06-07,0.25,BDE Architecture Inc.,17048-MKC W12,Project Coordination,Yes,Nonresidential,CA Phase
515,2019-06-07,0.42,Gabel Energy,,Gabel: Training/Education,No,Nonresidential,Overhead
516,2019-06-07,0.33,BDE Architecture Inc.,17048-MKC W12,Project Coordination,Yes,Nonresidential,CA Phase
517,2019-06-07,0.08,Gabel Energy,,Gabel: Office Management,No,Nonresidential,Overhead
518,2019-06-10,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
519,2019-06-10,0.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
520,2019-06-10,0.83,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
521,2019-06-10,0.42,Gabel Energy,,Gabel: Office Management,No,Nonresidential,Overhead
522,2019-06-10,0.17,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
523,2019-06-10,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
524,2019-06-10,1.0,Lunch Break,,,,,
525,2019-06-11,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
526,2019-06-11,1.17,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
527,2019-06-11,0.5,Lunch Break,,,,,
528,2019-06-11,0.5,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
529,2019-06-11,0.25,Gabel Energy,,Gabel: Training/Education,No,Nonresidential,Overhead
530,2019-06-11,0.25,Rest Break,,,,,
